word,definition
"sulfurized","treated or impregnated with sulfur"
"scriptural","of or pertaining to or contained in or in accordance with the Bible"
"scriptural","written or relating to writing"
"suborbital","situated on or below the floor of the eye socket"
"suborbital","having or involving a trajectory of less than one orbit"
"seraphical","of or relating to an angel of the first order"
"splanchnic","relating to or affecting the viscera"
"sacerdotal","associated with the priesthood or priests"
"sacerdotal","of or relating to a belief in sacerdotalism"
"semitropic","of or relating to or characteristic of conditions in the subtropics"
"Salvadoran","of or relating to or characteristic of El Salvador or its people"
"sentential","of or relating to a sentence"
"sarcosomal","of or relating to sarcosomes"
"Skinnerian","of or relating to B. F. Skinner or his behaviorist psychology"
"sapphirine","made of or resembling sapphire"
"sapphirine","a rare light blue or green mineral"
"shouldered","having shoulders or shoulders as specified"
"Singhalese","of or relating to the Sinhalese people"
"Singhalese","of or relating to the Sinhalese languages"
"sabbatical","of or relating to sabbatical leave"
"sabbatical","of or relating to the Sabbath"
"sabbatical","a leave usually taken every seventh year"
"Sarawakian","of or relating to Sarawak or its people"
"syphilitic","of or relating to or infected with syphilis"
"syphilitic","a person suffering from syphilis"
"saxicolous","growing on or living among rocks"
"saxicoline","growing on or living among rocks"
"schismatic","of or relating to or involved in or characteristic of schism"
"Senegalese","of or relating to or characteristic of Senegal or its people"
"subclavian","situated beneath the clavicle"
"sublimated","passing or having passed from the solid to the gaseous state (or vice versa) without becoming liquid"
"saponified","converted into soap"
"surmounted","having something on top"
"stand-down","(military) a temporary stop of offensive military action"
"stand-down","a suspension and relaxation from an alert state or a state of readiness"
"succession","acquisition of property by descent or by will"
"succession","the action of following in order"
"succession","a following of one thing after another in time"
"succession","a group of people or things arranged or following in order"
"succession","(ecology) the gradual and orderly process of change in an ecosystem brought about by the progressive replacement of one community by another until a stable climax is established"
"subjection","the act of conquering"
"subjection","forced submission to control by others"
"suggestion","the act of inducing hypnosis"
"suggestion","the sequential mental process in which one thought leads to another by association"
"suggestion","an idea that is suggested"
"suggestion","a proposal offered for acceptance or rejection"
"suggestion","persuasion formulated as a suggestion"
"suggestion","a just detectable amount"
"switcheroo","a sudden unexpected switch"
"subversion","the act of subverting"
"subversion","destroying someone's (or some group's) honesty or loyalty"
"settlement","termination of a business operation by using its assets to discharge its liabilities"
"settlement","the act of colonizing"
"settlement","something settled or resolved"
"settlement","a conclusive resolution of a matter and disposition of it"
"settlement","a community of people smaller than a town"
"settlement","a body of people who settle far from home but maintain ties with their homeland"
"settlement","an area where a group of families live together"
"suspension","a temporary debarment (from a privilege or position etc)"
"suspension","the act of suspending something (hanging it from above so it moves freely)"
"suspension","a mechanical system of springs or shock absorbers connecting the wheels and axles to the chassis of a wheeled vehicle"
"suspension","an interruption in the intensity or amount of something"
"suspension","temporary cessation or suspension"
"suspension","a mixture in which fine particles are suspended in a fluid where they are supported by buoyancy"
"suspension","a time interval during which there is a temporary cessation of something"
"stillbirth","a natural loss of the products of conception"
"strangling","the act of suffocating (someone) by constricting the windpipe"
"sanitation","making something sanitary (free of germs) as by sterilizing"
"sanitation","the state of being clean and conducive to health"
"sweetening","the act of adding a sweetener to food"
"sweetening","an improvement that makes something more agreeable"
"sweetening","something added to foods to make them taste sweeter"
"submersion","the act of wetting something by submerging it"
"submersion","sinking until covered completely with water"
"sprinkling","the act of sprinkling or splashing water"
"sprinkling","the act of sprinkling water in baptism (rare)"
"sprinkling","a light shower that falls in some locations and not others nearby"
"sprinkling","a small number (of something) dispersed haphazardly"
"splashdown","a landing of a spacecraft in the sea at the end of a space flight"
"somniloquy","uttering speech while asleep"
"supination","rotation of the hands and forearms so that the palms face upward"
"scattering","the act of scattering"
"scattering","spreading widely or driving off"
"scattering","a light shower that falls in some locations and not others nearby"
"scattering","the physical process in which particles are deflected haphazardly as a result of collisions"
"scattering","a small number of something dispersed haphazardly"
"subjoining","the act of supplementing"
"shortening","act of decreasing in length"
"shortening","fat such as butter or lard used in baked goods"
"stretching","act of expanding by lengthening or widening"
"stretching","exercise designed to extend the limbs and muscles to their full extent"
"saturation","the act of soaking thoroughly with a liquid"
"saturation","chromatic purity: freedom from dilution with white and hence vivid in hue"
"saturation","the process of totally saturating something with a substance"
"saturation","a condition in which a quantity no longer responds to some external influence"
"separation","the act of dividing or disconnecting"
"separation","the social act of separating or parting company"
"separation","(law) the cessation of cohabitation of man and wife (either by mutual agreement or under a court order)"
"separation","sorting one thing from others"
"separation","the distance between things"
"separation","the termination of employment (by resignation or dismissal)"
"separation","coming apart"
"separation","the space where a division or parting occurs"
"separation","the state of lacking unity"
"skinny-dip","a naked swim"
"skinny-dip","bathe in the nude"
"snorkeling","skin diving with a snorkel"
"surfriding","the sport of riding a surfboard toward the shore on the crest of a wave"
"somersault","an acrobatic feat in which the feet roll over the head, either forward or backward, and return"
"somersault","to perform a feat in which the feet roll over the head"
"spillikins","a game in which players try to pick each jackstraw (or spillikin) off of a pile without moving any of the others"
"saturnalia","a wild gathering involving excessive drinking and promiscuity"
"superfecta","a bet that you can pick the first four finishers in a race in the right order"
"striptease","a form of erotic entertainment in which a dancer gradually undresses to music"
"striptease","a performer who provides erotic entertainment by undressing to music"
"sidestroke","a swimming stroke in which the arms move forward and backward while the legs do a scissors kick"
"speciality","the special line of work you have adopted as your career"
"speciality","a distinguishing trait"
"speciality","an asset of special worth or utility"
"specialism","the special line of work you have adopted as your career"
"specialism","the concentration of your efforts on a particular field of study or occupation"
"shoemaking","the shoemaker's trade"
"sclerotomy","surgical incision of the sclerotic coat of the eye"
"strabotomy","the surgical operation of cutting a muscle or tendon of the eye in order to correct strabismus"
"septectomy","surgical removal of all or part of a septum (especially the nasal septum or atrial septum)"
"shenanigan","reckless or malicious behavior that causes discomfort or annoyance in others"
"shenanigan","the use of tricks to deceive someone (usually to extract money from them)"
"spattering","the act of splashing a (liquid) substance on a surface"
"spattering","the noise of something spattering or sputtering explosively"
"secondment","the detachment of a person from their regular organization for temporary assignment elsewhere"
"secondment","a speech seconding a motion"
"schoolwork","a school task performed by a student to satisfy the teacher"
"soldiering","the evasion of work or duty"
"soldiering","skills that are required for the life of soldier"
"simulation","the act of giving a false appearance"
"simulation","the act of imitating the behavior of some situation or some process by means of something suitably analogous (especially for the purpose of study or personnel training)"
"simulation","representation of something (sometimes on a smaller scale)"
"simulation","(computer science) the technique of representing the real world by a computer program"
"shabbiness","an unjust act"
"shabbiness","a lack of elegance as a consequence of wearing threadbare or dirty clothing"
"speleology","the pastime of exploring caves"
"speleology","the scientific study of caves"
"scatophagy","the eating of excrement or other filth"
"stargazing","observation of the stars"
"succussion","shaking a person to determine whether a large amount of liquid is present in a body cavity"
"sonography","using the reflections of high-frequency sound waves to construct an image of a body organ (a sonogram)"
"serigraphy","the act of making a print by the silkscreen method"
"spoliation","the act of stripping and taking by force"
"spoliation","(law) the intentional destruction of a document or an alteration of it that destroys its value as evidence"
"spoilation","the act of stripping and taking by force"
"stock-take","an instance of stocktaking"
"stock-take","make or include in an itemized record or report"
"spirometry","the use of a spirometer to measure vital capacity"
"stiffening","the act of becoming stiff"
"stiffening","the process of becoming stiff or rigid"
"symbolatry","the worship of symbols"
"subvention","the act or process of providing aid or help of any sort"
"subvention","grant of financial aid as from a government to an educational institution"
"subvention","guarantee financial support of"
"scheduling","setting an order and time for planned events"
"starvation","the act of depriving of food or subjecting to famine"
"starvation","a state of extreme hunger resulting from lack of essential nutrients over a prolonged period"
"submission","the act of submitting"
"submission","(law) a contention presented by a lawyer to a judge or jury as part of the case he is arguing"
"submission","an agreement between parties in a dispute to abide by the decision of an arbiter"
"submission","a legal document summarizing an agreement between parties in a dispute to abide by the decision of an arbiter"
"submission","something, such as manuscripts, architectural plans and models, estimates, works of art of all genres etc., submitted for the judgment of others, as in a competition"
"submission","the feeling of patient, submissive humbleness"
"submission","the condition of having submitted to control by someone or something else"
"sustenance","the act of sustaining life by food or providing a means of subsistence"
"sustenance","a source of materials to nourish the body"
"sustenance","the financial means whereby one lives"
"separatism","advocacy of a policy of strict separation of church and state"
"separatism","a disposition toward schism and secession from a larger group"
"separatism","a social system that provides separate facilities for minority groups"
"shoot-down","murder by shooting someone down in cold blood"
"spirochete","parasitic or free-living bacteria"
"salmonella","rod-shaped Gram-negative enterobacteria"
"sporozoite","one of the minute active bodies into which sporozoans divide in one stage of their life cycle"
"shrimpfish","slender tropical shallow-water East Indian fish covered with transparent plates"
"silverfish","a silvery variety of Carassius auratus"
"silverfish","silver-grey wingless insect found in houses feeding on book bindings and starched clothing"
"shovelhead","small harmless hammerhead having a spade-shaped head"
"scrub-bird","small fast-running Australian bird resembling a wren and frequenting brush or scrub"
"salamander","any of various typically terrestrial amphibians that resemble lizards and that return to water only to breed"
"salamander","fire iron consisting of a metal rod with a handle"
"salamander","reptilian creature supposed to live in fire"
"seismosaur","huge herbivorous dinosaur of the Cretaceous found in western North America"
"sidewinder","small pale-colored desert rattlesnake of southwestern United States"
"sidewinder","air-to-air missile with infrared homing device"
"sheep-tick","parasitic on sheep and cattle as well as humans"
"sheep-tick","wingless fly that is an external parasite on sheep and cattle"
"sandgrouse","pigeon-like bird of arid regions of the Old World having long pointed wings and tail and precocial downy young"
"shrewmouse","small mouselike mammal with a long snout"
"scyphozoan","any of various usually free-swimming marine coelenterates having a gelatinous medusoid stage as the dominant phase of its life cycle"
"stomatopod","a kind of crustacean"
"saddlebill","large black-and-white stork of tropical Africa"
"sandhopper","small amphipod crustaceans that hop like fleas"
"sanderling","small sandpiper that breeds in the Arctic and migrates southward along sandy coasts in most of world"
"shearwater","long-winged oceanic bird that in flight skims close to the waves"
"schipperke","breed of small stocky black dogs originally used as watchdogs on boats in the Netherlands and Belgium"
"silver-tip","powerful brownish-yellow bear of the uplands of western North America"
"sabertooth","any of many extinct cats of the Old and New Worlds having long swordlike upper canine teeth"
"springtail","any of numerous minute wingless primitive insects possessing a special abdominal appendage that allows the characteristic nearly perpetual springing pattern"
"scarabaeid","any of numerous species of stout-bodied beetles having heads with horny spikes"
"scarabaean","any of numerous species of stout-bodied beetles having heads with horny spikes"
"scarabaeus","scarabaeid beetle considered divine by ancient Egyptians"
"sticktight","parasitic on especially the heads of chickens"
"sticktight","any of several plants of the genus Bidens having yellow flowers and prickly fruits that cling to fur and clothing"
"spittlebug","small leaping herbivorous insect that lives in a mass of protective froth which it and its larvae secrete"
"silverspot","butterfly with silver spots on the underside of the hind wings"
"sipunculid","small unsegmented marine worm that when disturbed retracts its anterior portion into the body giving the appearance of a peanut"
"stablemate","a horse stabled with another or one of several horses owned by the same person"
"springbuck","a South African gazelle noted for springing lightly into the air"
"silverback","an adult male gorilla with grey hairs across the back"
"snake-fish","tropical fishes with large mouths in lizard-like heads"
"smallmouth","a variety of black bass"
"sheepshead","large (up to 20 lbs) food fish of the eastern coast of the United States and Mexico"
"suckerfish","marine fishes with a flattened elongated body and a sucking disk on the head for attaching to large fish or moving objects"
"silverside","small fishes having a silver stripe along each side"
"stromateid","small marine fish with a short compressed body and feeble spines"
"squaretail","sluggish square-tailed fish armored with tough bony scales"
"scorpaenid","any of numerous carnivorous usually bottom-dwelling warm-water marine fishes found worldwide but most abundant in the Pacific"
"supplement","a supplementary component that improves capability"
"supplement","a quantity added (e.g. to make up for a deficiency)"
"supplement","textual matter that is added onto a publication"
"supplement","add to the very end"
"supplement","add as a supplement to what seems insufficient"
"supplement","to serve as a supplement to"
"sterilizer","a device for heating substances above their boiling point"
"steriliser","a device for heating substances above their boiling point"
"sanatorium","pejorative terms for an insane asylum"
"sanatorium","a hospital for recuperation or for the treatment of chronic diseases"
"sousaphone","the lowest brass wind instrument"
"schoolroom","a room in a school where lessons take place"
"similitude","a duplicate copy"
"similitude","similarity in appearance or character or nature between persons or things"
"shirtfront","a man's detachable insert (usually starched) to simulate the front of a shirt"
"shirtfront","the front of a shirt, usually the part not covered by a jacket"
"shopwindow","a window of a store facing onto the street"
"simulacrum","a representation of a person (especially in the form of sculpture)"
"simulacrum","an insubstantial or vague semblance"
"saddleback","a double sloping roof with a ridge and gables at each end"
"saddleback","a pass or ridge that slopes gently between two peaks (is shaped like a saddle)"
"soft-cover","a book with paper covers"
"saltcellar","a small container for holding salt at the dining table"
"saltshaker","a shaker with a perforated top for sprinkling salt"
"salvinorin","a hallucinogen obtained from Salvia divinorum"
"sanatarium","a hospital for recuperation or for the treatment of chronic diseases"
"sanitarium","a hospital for recuperation or for the treatment of chronic diseases"
"scoreboard","a large board for displaying the score of a contest (and some other information)"
"seven-spot","one of four playing cards in a deck with seven pips on the face"
"scratchpad","(computer science) a high-speed internal memory used for temporary storage of preliminary information"
"sequenator","(chemistry) an apparatus that can determine the sequence of monomers in a polymer"
"secretaire","a desk used for writing"
"sertraline","a selective-serotonin reuptake inhibitor commonly prescribed as an antidepressant (trade name Zoloft)"
"seersucker","a light puckered fabric (usually striped)"
"seismogram","the graphical record of an earth tremor made by using a seismograph"
"shoestring","a lace used for fastening shoes"
"shoestring","a small amount of money"
"sheepshank","a knot for shortening a line"
"silkscreen","a print made using a stencil process in which an image or design is superimposed on a very fine mesh screen and printing ink is squeegeed onto the printing surface through the area of the screen that is not covered by the stencil"
"silkscreen","print by silkscreen"
"silverware","tableware made of silver or silver plate or pewter or stainless steel"
"silverwork","decorative work made of silver"
"storefront","the front side of a store facing the street"
"shillelagh","a cudgel made of hardwood (usually oak or blackthorn)"
"scattergun","firearm that is a double-barreled smoothbore shoulder weapon for firing shot at short ranges"
"showerhead","a perforated nozzle that showers water on a bather"
"shirtdress","a dress that is tailored like a shirt and has buttons all the way down the front"
"shirtwaist","a blouse with buttons down the front"
"sildenafil","virility drug used to treat erectile dysfunction in men, commonly known under its trade name Viagra"
"silhouette","a drawing of the outline of an object"
"silhouette","an outline of a solid object (as cast by its shadow)"
"silhouette","represent by a silhouette"
"silhouette","project on a background, such as a screen, like a silhouette"
"smokestack","a large tall chimney through which combustion gases and smoke can be evacuated"
"skyscraper","a very tall building with many stories"
"schnorchel","air passage provided by a retractable device containing intake and exhaust pipes"
"skateboard","a board with wheels that is ridden in a standing or crouching position and propelled by foot"
"skateboard","ride on a flat board with rollers attached to the bottom"
"snowmobile","tracked vehicle for travel on snow having skis in front"
"snowmobile","ride a snowmobile"
"snowplough","a vehicle used to push snow from roads"
"sluicegate","regulator consisting of a valve or gate that controls the rate of water flow through a sluice"
"sketchbook","a book containing sheets of paper on which sketches can be drawn"
"smokehouse","a small house where smoke is used to cure meat or fish"
"spermicide","a contraceptive agent that kills spermatozoa"
"sou'wester","waterproof hat with wide slanting brim longer in back than in front"
"sou'wester","a strong wind from the southwest"
"sportswear","attire worn for sport or for casual wear"
"stagecoach","a large coach-and-four formerly used to carry passengers and mail on regular routes between towns"
"spacecraft","a craft capable of traveling in outer space"
"spirograph","a measuring instrument for recording the depth and rapidity of breathing movements"
"spirometer","a measuring instrument for measuring the vital capacity of the lungs"
"spearpoint","the head and sharpened point of a spear"
"spectacles","optical instrument consisting of a frame that holds a pair of lenses for correcting defective vision"
"soundboard","(music) resonator consisting of a thin board whose vibrations reinforce the sound of the instrument"
"saquinavir","a weak protease inhibitor (trade name Invirase) used in treating HIV"
"soundtrack","sound recording on a narrow strip of a motion picture film"
"stabilizer","a device for making something stable"
"stabilizer","airfoil consisting of a device for stabilizing an aircraft"
"stabilizer","a chemical that is added to a solution or mixture or suspension to maintain it in a stable or unchanging state"
"stabiliser","a device for making something stable"
"spokeshave","a small plane that has a handle on each side of its blade"
"steakhouse","a restaurant that specializes in steaks"
"steelworks","a factory where steel is made"
"short-stop","an acid bath used to stop the action of a developer"
"stenograph","a machine for typewriting shorthand characters"
"stenograph","a shorthand character"
"stenograph","write in shorthand"
"stepladder","a folding portable ladder hinged at the top"
"storehouse","a depository for goods"
"stronghold","a strongly fortified defensive structure"
"strongroom","a burglarproof and fireproof room in which valuables are kept"
"suppressor","an electrical device for suppressing unwanted currents"
"suppressor","a gene that suppresses the phenotypic expression of another gene (especially of a mutant gene)"
"suppressor","someone who suppresses"
"suppresser","an electrical device for suppressing unwanted currents"
"suppresser","a gene that suppresses the phenotypic expression of another gene (especially of a mutant gene)"
"suppresser","someone who suppresses"
"sunglasses","spectacles that are darkened or polarized to protect the eyes from the glare of the sun"
"suspensory","a bandage of elastic fabric applied to uplift a dependant part (as the scrotum or a pendulous breast)"
"subcompact","a car smaller than a compact car"
"subsection","a section of a section"
"substation","a subsidiary station where electricity is transformed for distribution by a low-voltage network"
"subtracter","a machine that subtracts numbers"
"subtracter","a person who subtracts numbers"
"synthetism","a genre of French painting characterized by bright flat shapes and symbolic treatments of abstract ideas"
"sudatorium","a bathhouse for hot air baths or steam baths"
"supplejack","walking stick made from the wood of an American tropical vine"
"sweatpants","loose-fitting trousers with elastic cuffs"
"sweatshirt","cotton knit pullover with long sleeves worn during athletic activity"
"sloppiness","falsely emotional in a maudlin way"
"sloppiness","the quality of not being careful or taking pains"
"sloppiness","a lack of order and tidiness"
"sloppiness","the wetness of ground that is covered or soaked with water"
"stolidness","an indifference to pleasure or pain"
"sedateness","a trait of dignified seriousness"
"stodginess","dull and pompous gravity"
"stuffiness","dull and pompous gravity"
"stuffiness","the quality of being close and poorly ventilated"
"stuffiness","state of obstruction or stoppage or air in the nose or throat"
"sufferance","a disposition to tolerate or accept people or situations"
"sufferance","patient endurance especially of pain or distress"
"strictness","uncompromising resolution"
"strictness","conscientious attention to rules and details"
"severeness","excessive sternness"
"severeness","extreme plainness"
"severeness","something hard to endure"
"severeness","used of the degree of something undesirable e.g. pain or weather"
"sullenness","a sullen moody resentful disposition"
"sullenness","a gloomy ill-tempered feeling"
"somberness","a manner that is serious and solemn"
"somberness","a feeling of melancholy apprehension"
"somberness","a state of partial or total darkness"
"sombreness","a feeling of melancholy apprehension"
"sombreness","a state of partial or total darkness"
"sombreness","a manner that is serious and solemn"
"stringency","conscientious attention to rules and details"
"stringency","a state occasioned by scarcity of money and a shortage of credit"
"sneakiness","a disposition to be sly and stealthy and to do things surreptitiously"
"sultriness","oppressively hot and humid weather"
"suppleness","adaptability of mind or character"
"suppleness","the gracefulness of a person or animal that is flexible and supple"
"suppleness","the property of being pliant and flexible"
"strawberry","a soft red birthmark"
"strawberry","sweet fleshy red fruit"
"strawberry","any of various low perennial herbs with many runners and bearing white flowers followed by edible fruits having many small achenes scattered on the surface of an enlarged red pulpy berry"
"steaminess","cloudiness resulting from haze or mist or vapor"
"simplicity","lack of ornamentation"
"simplicity","freedom from difficulty or hardship or effort"
"simplicity","the quality of being simple or uncompounded"
"simplicity","absence of affectation or pretense"
"simplicity","a lack of penetration or subtlety"
"simpleness","lack of ornamentation"
"simpleness","freedom from difficulty or hardship or effort"
"simpleness","the quality of being simple or uncompounded"
"simpleness","a lack of penetration or subtlety"
"smoothness","the quality of being free from errors or interruptions"
"smoothness","the quality of having a level and even surface"
"smoothness","the quality of being bland and gracious or ingratiating in manner"
"smoothness","a texture without roughness"
"smoothness","powerful and effective language"
"salability","the quality of being salable or marketable"
"similarity","the quality of being similar"
"similarity","a Gestalt principle of organization holding that (other things being equal) parts of a stimulus field that are similar to each other tend to be perceived as belonging together as a unit"
"shiftiness","the quality of being changeable in direction"
"shiftiness","the quality of being a slippery rascal"
"steadiness","the quality of being steady--regular and unvarying"
"steadiness","the quality of being steady or securely and immovably fixed in place"
"steadiness","freedom from wavering or indecision"
"spasticity","the quality of moving or acting in spasms"
"solidarity","a union of interests or purposes or sympathies among members of a group"
"secureness","the quality of being fixed in place as by some firm attachment"
"secureness","the state of freedom from fear or danger"
"stableness","the quality or attribute of being firm and steadfast"
"sleaziness","a lack of elegance as a consequence of wearing threadbare or dirty clothing"
"sleaziness","morally dishonorable"
"sordidness","unworthiness by virtue of lacking higher values"
"sordidness","sordid dirtiness"
"sanctitude","the quality of being holy"
"sacredness","the quality of being sacred"
"sinfulness","estrangement from god"
"stinginess","a lack of generosity"
"sturdiness","resoluteness evidenced by strength of character"
"sturdiness","the property of something that is strongly built"
"sturdiness","the state of being vigorous and robust"
"singleness","the quality of concentrating on one central objective"
"singleness","without hypocrisy"
"self-worth","the quality of being worthy of esteem or respect"
"sanctimony","the quality of being hypocritically devout"
"smarminess","smug self-serving earnestness"
"statecraft","wisdom in the management of public affairs"
"seemliness","a sense of propriety and consideration for others"
"slanginess","casualness in use of language"
"smuttiness","obscenity in speech or writing"
"smuttiness","the state of being dirty with soot"
"stickiness","the property of sticking to a surface"
"sang-froid","great coolness and composure under strain"
"senescence","the property characteristic of old age"
"senescence","the organic process of growing older and showing the effects of increasing age"
"sponginess","the property of being able to occupy less space"
"sponginess","the porosity of a sponge"
"sycophancy","fawning obsequiousness"
"shagginess","roughness of nap produced by long woolly hairs"
"shagginess","unkemptness of hair"
"skinniness","the bodily property of lacking flesh"
"savoriness","having an appetizing flavor"
"succulence","a juicy appetizingness"
"succulency","a juicy appetizingness"
"slightness","the property of an attractively thin person"
"slightness","smallness of stature"
"slightness","the quality of being unimportant and petty or frivolous"
"sallowness","a sickly yellowish skin color"
"shrillness","having the timbre of a loud high-pitched sound"
"shrillness","the quality of being sharp or harsh to the senses"
"somatotype","a category of physique"
"stinkiness","the attribute of having a strong offensive smell"
"sugariness","the sweetness of sugar"
"sugariness","the taste experience when sugar dissolves in the mouth"
"savageness","the property of being untamed and ferocious"
"shoddiness","the property of weakness by virtue of careless construction"
"shoddiness","the quality of being cheaply imitative of something better"
"speediness","a rate that is rapid"
"suddenness","the quality of happening with headlong haste or without warning"
"squareness","the property of being shaped like a square"
"sphericity","the roundness of a 3-dimensional object"
"spatiality","any property relating to or occupying space"
"sparseness","the property of being scanty or scattered"
"scarceness","a small and inadequate amount"
"surplusage","a quantity much larger than is needed"
"scantiness","the quality of being meager"
"stubbiness","the property of being short and broad"
"solubility","the quality of being soluble and easily dissolved in liquid"
"solubility","the property of a problem or difficulty that makes it possible to solve"
"solubility","the quantity of a particular substance that can dissolve in a particular solvent (yielding a saturated solution)"
"snootiness","the quality of being snooty"
"stephanion","the craniometric point on the coronal suture above the acoustic meatus"
"symphysion","the most forward point of the alveolar process of the mandible"
"submaxilla","the jaw in vertebrates that is hinged to open the mouth"
"sarcolemma","an extensible membrane enclosing the contractile substance of a muscle fiber"
"siderocyte","an abnormal red blood cell containing granules of iron not bound in hemoglobin"
"spherocyte","an abnormal spherical red blood cell"
"sarcoplasm","the cytoplasm of a striated muscle fiber"
"sarcostyle","one of many contractile filaments that make up a striated muscle fiber"
"shrewdness","intelligence manifested by being astute (as in business dealings)"
"seamanship","skill in sailing"
"stigmatism","normal eyesight"
"stigmatism","(optics) condition of an optical system (as a lens) in which light rays from a single point converge in a single focal point"
"stigmatism","the condition of having or being marked by stigmata"
"stagecraft","skill in writing or staging plays"
"snoopiness","offensive inquisitiveness"
"skepticism","doubt about the truth of something"
"skepticism","the disbelief in any claims of ultimate knowledge"
"scepticism","doubt about the truth of something"
"scepticism","the disbelief in any claims of ultimate knowledge"
"semitrance","a trancelike state in which the person can follow instructions but voluntary action is weak or absent"
"secernment","the cognitive process whereby two or more stimuli are distinguished"
"secernment","the organic process of synthesizing and releasing some substance"
"smattering","a slight or superficial understanding of a subject"
"smattering","a small number or amount"
"suffragism","the belief that the right to vote should be extended (as to women)"
"stereotype","a conventional or formulaic conception or image"
"stereotype","treat or classify according to a mental stereotype"
"space-time","the four-dimensional coordinate system (3 dimensions of space and 1 of time) in which physical events are located"
"secularism","a doctrine that rejects religion and religious considerations"
"statistics","a branch of applied mathematics concerned with the collection and interpretation of quantitative data and the use of probability theory to estimate population parameters"
"sensualism","(philosophy) the ethical doctrine that feeling is the only criterion for what is good"
"sensualism","desire for sensual pleasures"
"selenology","the branch of astronomy that deals with the moon"
"seismology","the branch of geology that studies earthquakes"
"stemmatics","the humanistic discipline that attempts to reconstruct the transmission of a text (especially a text in manuscript form) on the basis of relations between the various surviving manuscripts (sometimes using cladistic analysis)"
"sociometry","the quantitative study of social relationships"
"strategics","the science or art of strategy"
"standpoint","a mental position from which things are viewed"
"spreadhead","two facing pages of a book or other publication"
"stationery","paper cut to an appropriate size for writing letters"
"subheading","a heading of a subdivision of a text"
"supertitle","translation of the words of a foreign opera (or choral work) projected on a screen above the stage"
"soubriquet","a familiar name for a person (often a shortened version of a person's given name)"
"salutation","word of greeting used to begin a letter"
"salutation","(usually plural) an acknowledgment or expression of good will (especially on meeting)"
"salutation","an act of honor or courteous recognition"
"skywriting","writing formed in the sky by smoke released from an airplane"
"schoolbook","a book prepared for use in schools or colleges"
"supervisor","a program that controls the execution of other programs"
"supervisor","one who supervises or has charge and direction of"
"schmegegge","(Yiddish) baloney"
"subroutine","a set sequence of steps, part of larger computer program"
"subprogram","a set sequence of steps, part of larger computer program"
"sportscast","a broadcast of sports news or commentary"
"sportscast","broadcast a sports event"
"scurrility","foul-mouthed or obscene abuse"
"spoonerism","transposition of initial consonants in a pair of words"
"subterfuge","something intended to misrepresent the true nature of an activity"
"supertonic","(music) the second note of a diatonic scale"
"submediant","(music) the sixth note of a major or minor scale (or the third below the tonic)"
"semiquaver","a musical note having the time value of a sixteenth of a whole note"
"separatrix","a punctuation mark (/) used to separate related items of information"
"substratum","an indigenous language that contributes features to the language of an invading people who impose their language on the indigenous population"
"substratum","any stratum or layer lying underneath another"
"substratum","a surface on which an organism grows or is attached"
"screenplay","a script for a film including dialogue and descriptions of characters and sets"
"shibboleth","a manner of speaking that is distinctive of a particular group of people, often used as a test to ensure or check someone's membership in the group; biblically, used by the Israelites to identify and kill non-Isrealites"
"shibboleth","a favorite saying of a sect or political group"
"Shibboleth","a manner of speaking that is distinctive of a particular group of people, often used as a test to ensure or check someone's membership in the group; biblically, used by the Israelites to identify and kill non-Isrealites"
"Shibboleth","a favorite saying of a sect or political group"
"screeching","sharp piercing cry"
"screeching","a high-pitched noise resembling a human cry"
"synecdoche","substituting a more inclusive term for a less inclusive one or vice versa"
"sibilation","pronunciation with a sibilant (hissing or whistling) sound"
"sibilation","a fricative sound, especially as an expression of disapproval"
"salutatory","an opening or welcoming statement (especially one delivered at graduation exercises)"
"submerging","sinking until covered completely with water"
"standstill","an interruption of normal activity"
"standstill","a situation in which no progress can be made or no advancement is possible"
"subsidence","the sudden collapse of something into a hollow beneath it"
"subsidence","a gradual sinking to a lower level"
"subsidence","an abatement in intensity or degree (as in the manifestations of a disease)"
"scratching","a harsh noise made by scraping"
"sputtering","the noise of something spattering or sputtering explosively"
"springtide","a greater than average tide occurring during the new and full moons"
"springtide","a swelling rush of anything"
"slackening","an occurrence of control or strength weakening"
"solicitude","a feeling of excessive concern"
"solacement","the comfort you feel when consoled in times of disappointment"
"solacement","comfort in disappointment or misery"
"self-pride","a feeling of pride in yourself"
"self-doubt","lack of self-confidence"
"storminess","violent passion in speech or action"
"storminess","the state of being stormy"
"sensuality","desire for sensual pleasures"
"sanguinity","feeling sanguine"
"shortbread","very rich thick butter cookie"
"spatchcock","flesh of a chicken (or game bird) split down the back and grilled (usually immediately after being killed)"
"spatchcock","interpolate or insert (words) into a sentence or story"
"spatchcock","prepare for eating if or as if a spatchcock"
"sweetbread","edible glands of an animal"
"scorzonera","long black salsify"
"scorzonera","perennial south European herb having narrow entire leaves and solitary yellow flower heads and long black edible roots shaped like carrots"
"spiceberry","spicy red berrylike fruit"
"spiceberry","shrub with coral-red berries"
"sugarberry","small edible dark purple to black berry with large pits"
"sugarberry","deciduous shade tree with small black berries"
"salmagundi","cooked meats and eggs and vegetables usually arranged in rows around the plate and dressed with a salad dressing"
"salmagundi","a collection containing a variety of sorts of things"
"sauerkraut","shredded cabbage fermented in brine"
"scallopine","sauteed cutlets (usually veal or poultry) that have been pounded thin and coated with flour"
"scallopini","sauteed cutlets (usually veal or poultry) that have been pounded thin and coated with flour"
"shandygaff","a drink made of beer and lemonade"
