word,definition
"throw","get rid of"
"throw","cause to fall off"
"throw","put or send forth"
"throw","make on a potter's wheel"
"throw","organize or be responsible for"
"throw","cause to be confused emotionally"
"throw","move violently, energetically, or carelessly"
"throw","to put into a state or activity hastily, suddenly, or carelessly"
"trick","an illusory feat"
"trick","a cunning or deceitful action or device"
"trick","a ludicrous or grotesque act done for fun and amusement"
"trick","an attempt to get you to do something foolish or imprudent"
"trick","(card games) in a single round, the sequence of cards played by all the players"
"trick","a prostitute's customer"
"trick","a period of work or duty"
"trick","deceive somebody"
"tying","the act of tying or binding things together"
"twist","any clever maneuver"
"twist","the act of rotating rapidly"
"twist","turning or twisting around, in place"
"twist","the act of winding or twisting"
"twist","social dancing in which couples vigorously twist their hips and arms in time to the music"
"twist","a hairdo formed by braiding or twisting the hair"
"twist","an interpretation of a text or action"
"twist","a jerky pulling movement"
"twist","an unforeseen development"
"twist","a miniature whirlpool or whirlwind resulting when the current of a fluid doubles back on itself"
"twist","a circular segment of a curve"
"twist","a sharp bend in a line produced when a line having a loop is pulled tight"
"twist","a sharp strain on muscles or ligaments"
"twist","twist suddenly so as to sprain"
"twist","form into twists"
"twist","practice sophistry"
"twist","turn in the opposite direction"
"twist","form into a spiral shape"
"twist","cause (a plastic object) to assume a crooked or angular form"
"twist","twist or pull violently or suddenly, especially so as to remove (something) from that to which it is attached or from where it originates"
"twist","to move in a twisting or contorted motion, (especially when struggling)"
"twist","do the twist"
"twist","extend in curves and turns"
"tooth","a means of enforcement"
"tooth","toothlike structure in invertebrates found in the mouth or alimentary canal or on a shell"
"tooth","something resembling the tooth of an animal"
"tooth","one of a number of uniform projections on a gear"
"tooth","hard bonelike structures in the jaws of vertebrates"
"tally","a score in baseball made by a runner touching all four bases safely"
"tally","the act of counting"
"tally","a bill for an amount due"
"tally","determine the sum of"
"tally","keep score, as in games"
"tally","gain points in a game"
"tally","be compatible, similar or consistent"
"tread","a step in walking or running"
"tread","structural member consisting of the horizontal part of a stair or step"
"tread","the part (as of a wheel or shoe) that makes contact with the ground"
"tread","the grooved surface of a pneumatic tire"
"tread","brace (an archer's bow) by pressing the foot against the center"
"tread","mate with"
"tread","crush as if by treading on"
"tread","tread or stomp heavily or roughly"
"tread","put down or press the foot, place the foot"
"tread","apply (the tread) to a tire"
"tramp","a long walk usually for exercise or pleasure"
"tramp","a commercial steamer for hire"
"tramp","a heavy footfall"
"tramp","a foot traveler"
"tramp","a disreputable vagrant"
"tramp","move about aimlessly or without any destination, often in search of food or employment"
"tramp","cross on foot"
"tramp","travel on foot, especially on a walking expedition"
"tramp","walk heavily and firmly, as when weary, or through mud"
"twirl","the act of rotating rapidly"
"twirl","a sharp bend in a line produced when a line having a loop is pulled tight"
"twirl","cause to spin"
"twirl","turn in a twisting or spinning motion"
"tweak","a squeeze with the fingers"
"tweak","adjust finely"
"tweak","pull or pull out sharply"
"tweak","pinch or squeeze sharply"
"tease","the act of harassing someone playfully or maliciously"
"tease","someone given to teasing (as by mocking or stirring curiosity)"
"tease","ruffle (one's hair) by combing the ends towards the scalp, for a full effect"
"tease","harass with persistent criticism or carping"
"tease","mock or make fun of playfully"
"tease","separate the fibers of"
"tease","disentangle and raise the fibers of"
"tease","raise the nap of (fabrics)"
"tease","tear into pieces"
"tease","annoy persistently"
"tease","to arouse hope, desire, or curiosity without satisfying them"
"track","the act of participating in an athletic competition involving running on a track"
"track","a course over which races are run"
"track","any road or path affording passage especially a rough one"
"track","a bar or pair of parallel bars of rolled steel making the railway along which railroad cars or other vehicles can roll"
"track","a pair of parallel rails providing a runway for wheels"
"track","a groove on a phonograph recording"
"track","(computer science) one of the circular magnetic paths on a magnetic disk that serve as a guide for writing and reading data"
"track","an endless metal belt on which tracked vehicles move over the ground"
"track","evidence pointing to a possible solution"
"track","a distinct selection of music from a recording or a compact disc"
"track","a line or route along which something travels or moves"
"track","make tracks upon"
"track","travel across or pass over"
"track","go after with the intent to catch"
"track","carry on the feet and deposit"
"track","observe or plot the moving path of something"
"troll","angling by drawing a baited line through the water"
"troll","a fisherman's lure that is used in trolling"
"troll","a partsong in which voices follow each other"
"troll","(Scandanavian folklore) a supernatural creature (either a dwarf or a giant) that is supposed to live in caves or in the mountains"
"troll","speak or recite rapidly or in a rolling voice"
"troll","praise or celebrate in song"
"troll","sing loudly and without inhibition"
"troll","angle with a hook and line drawn through the water"
"troll","sing the parts of (a round) in succession"
"troll","cause to move round and round"
"troll","circulate, move around"
"tango","a ballroom dance of Latin-American origin"
"tango","music written in duple time for dancing the tango"
"tango","dance a tango"
"trade","the skilled practice of a practical occupation"
"trade","the commercial exchange (buying and selling on domestic or international markets) of goods and services"
"trade","the business given to a commercial establishment by its customers"
"trade","an equal exchange"
"trade","a particular instance of buying or selling"
"trade","people who perform a particular kind of skilled work"
"trade","steady winds blowing from east to west above and below the equator"
"trade","do business"
"trade","exchange or give (something) in exchange for"
"trade","turn in as payment or part payment for a purchase"
"trade","engage in the trade of"
"trade","be traded at a certain price or under certain conditions"
"taxis","the surgical procedure of manually restoring a displaced body part"
"taxis","a locomotor response toward or away from an external stimulus by a motile (and usually simple) organism"
"trial","the act of testing something"
"trial","the act of undergoing testing"
"trial","the determination of a person's innocence or guilt by due process of law"
"trial","trying something to find out about it"
"trial","an annoying or frustrating or catastrophic event"
"trial","(sports) a preliminary competition to determine qualifications"
"theft","the act of taking something from someone unlawfully"
"times","an arithmetic operation that is the inverse of division"
"times","a more or less definite period of time now or previously present"
"tears","the process of shedding tears (usually accompanied by sobs or other inarticulate sounds)"
"taste","delicate discrimination, especially of aesthetic values"
"taste","a brief experience of something"
"taste","a strong liking"
"taste","a small amount eaten or drunk"
"taste","experience briefly"
"taste","take a sample of"
"taste","perceive by the sense of taste"
"taste","distinguish flavors"
"taste","have flavor"
"taste","have a distinctive or characteristic taste"
"taste","a kind of sensing"
"taste","the faculty of distinguishing sweet, sour, bitter, and salty properties in the mouth"
"taste","the sensation that results when taste buds in the tongue and throat convey information about the chemical composition of a soluble stimulus"
"thump","a heavy blow with the hand"
"thump","a heavy dull sound, as made by impact of heavy objects"
"thump","hit hard with the hand, fist, or some heavy instrument"
"thump","move rhythmically"
"thump","make a dull sound"
"tryst","a secret rendezvous, especially between lovers"
"tryst","a date"
"taunt","aggravation by deriding or mocking or criticizing"
"taunt","harass with persistent criticism or carping"
"tench","freshwater dace-like game fish of Europe and western Asia noted for ability to survive outside water"
"teras","(medicine) a grossly malformed and usually nonviable fetus"
"teiid","tropical New World lizard with a long tail and large rectangular scales on the belly and a long tail"
"theca","outer sheath of the pupa of certain insects"
"theca","a case or sheath especially a pollen sac or moss capsule"
"tiger","large feline of forests in most of Asia having a tawny coat with black stripes"
"tiger","a fierce or audacious person"
"tigon","offspring of a male tiger and a female lion"
"talon","a sharp hooked claw especially on a bird of prey"
"thrip","any of various small to minute sucking insects with narrow feathery wings if any"
"tapir","large inoffensive chiefly nocturnal ungulate of tropical America and southeast Asia having a heavy body and fleshy snout"
"tsine","wild ox of the Malay Archipelago"
"takin","large heavily built goat antelope of eastern Himalayan area"
"tayra","long-tailed arboreal mustelid of Central America and South America"
"taira","long-tailed arboreal mustelid of Central America and South America"
"trunk","a long flexible snout as of an elephant"
"trunk","compartment in an automobile that carries luggage or shopping or tools"
"trunk","luggage consisting of a large strong case used when traveling or for storage"
"trunk","the body excluding the head and neck and limbs"
"trunk","the main stem of a tree"
"tatou","about three feet long exclusive of tail"
"trout","any of various game and food fishes of cool fresh waters mostly smaller than typical salmons"
"trout","flesh of any of several primarily freshwater game and food fishes"
"torsk","large edible marine fish of northern coastal waters, more commonly known as Atlantic Cod"
"tetra","brightly colored tropical freshwater fishes"
"tunny","any very large marine food and game fish of the genus Thunnus"
"tunny","important warm-water fatty fish of the genus Thunnus of the family Scombridae"
"torch","a burner that mixes air and gas to produce a very hot flame"
"torch","a small portable battery-powered electric lamp"
"torch","a light usually carried in the hand"
"torch","tall-stalked very woolly mullein with densely packed yellow flowers"
"torch","burn maliciously, as by arson"
"taper","stick of wax with a wick in the middle"
"taper","a loosely woven cord (in a candle or oil lamp) that draws fuel by capillary action up into the flame"
"taper","the property possessed by a shape that narrows toward a point (as a wedge or cone)"
"taper","a convex shape that narrows toward a point"
"taper","diminish gradually"
"taper","give a point to"
"teddy","a woman's sleeveless undergarment"
"teddy","plaything consisting of a child's toy bear (usually plush and stuffed with soft materials)"
"trump","a brass musical instrument with a brilliant tone"
"trump","(card games) the suit that has been declared to rank above all other suits for the duration of the hand"
"trump","a playing card in the suit that has been declared trumps"
"trump","proclaim or announce with or as if with a fanfare"
"trump","play a trump"
"trump","get the better of"
"trump","produce a sound as if from a trumpet"
"truss","(architecture) a triangular bracket of brick or stone (usually of slight extent)"
"truss","a framework of beams (rafters, posts, struts) forming a rigid structure that supports a roof or bridge or other structure"
"truss","(medicine) a bandage consisting of a pad and belt"
"truss","support structurally"
"truss","secure with or as if with ropes"
"truss","tie the wings and legs of a bird before cooking it"
"tails","formalwear consisting of full evening dress for men"
"thong","a backless sandal held to the foot by a strip of fabric between the big toe and the second toe; also known as flip-flops"
"thong","minimal clothing worn by stripteasers"
"thong","leather strip that forms the flexible part of a whip"
"thong","a thin strip of leather"
"thong","underpants resembling a G-string"
"tweed","(usually in the plural) trousers made of flannel or gabardine or tweed or white cloth"
"tweed","thick woolen fabric used for clothing"
"train","wheelwork consisting of a connected set of rotating gears by which force is transmitted or motion or torque is changed"
"train","public transport provided by a line of railway cars coupled together and drawn by a locomotive"
"train","piece of cloth forming the long back section of a gown that is drawn along the floor"
"train","a series of consequences wrought by an event"
"train","a procession (of wagons or mules or camels) traveling together in single file"
"train","a sequentially ordered set of things or events or ideas in which each successive member is related to the preceding"
"train","exercise in order to prepare for an event or competition"
"train","undergo training or instruction in preparation for a particular role, function, or profession"
"train","create by training and teaching"
"train","teach and supervise (someone)"
"train","point or cause to go (blows, weapons, or objects such as photographic equipment) towards"
"train","drag loosely along a surface"
"train","travel by rail or train"
"train","educate for a future role or function"
"train","teach or refine to be discriminative in taste or judgment"
"train","cause to grow in a certain way by tying and pruning it"
"train","develop (children's) behavior by instruction and practice"
"truck","a handcart that has a frame with two low wheels and a ledge at the bottom and handles at the top"
"truck","an automotive vehicle suitable for hauling"
"truck","convey (goods etc.) by truck"
"token","insignificantly small"
"token","something of sentimental value"
"token","a metal or plastic disk that can be redeemed or used in designated slot machines"
"token","something serving as a sign of something else"
"token","an individual instance of a type of symbol"
"trash","an amphetamine derivative (trade name Methedrine) used in the form of a crystalline hydrochloride"
"trash","nonsensical talk or writing"
"trash","worthless people, often lower class"
"trash","worthless material that is to be disposed of, as in rubbish"
"trash","express a totally negative opinion of"
"trash","dispose of something useless or old"
"thumb","a convex molding having a cross section in the form of a quarter of a circle or of an ellipse"
"thumb","the part of a glove that provides a covering for the thumb"
"thumb","the thick short innermost digit of the forelimb"
"thumb","feel or handle with the fingers"
"thumb","travel by getting free rides from motorists"
"thumb","look through a book or other written material"
"thole","a holder attached to the gunwale of a boat that holds the oar in place and acts as a fulcrum for rowing"
"toque","a small round woman's hat"
"toque","a tall white hat with a pouched crown"
"topee","a lightweight hat worn in tropical countries for protection from the sun"
"tuner","an electronic receiver that detects and demodulates and amplifies transmitted signals"
"tuner","someone who tunes pianos"
"twine","a lightweight cord"
"twine","form into a spiral shape"
"twine","spin,wind, or twist together"
"twine","make by twisting together or intertwining"
"twine","arrange or or coil around"
"tappa","a paperlike cloth made in the South Pacific by pounding tapa bark"
"tappa","the thin fibrous bark of the paper mulberry and Pipturus albidus"
"telly","an electronic device that receives television signals and displays them on a screen"
"tabor","a small drum with one head of soft calfskin"
"tapis","a heavy textile with a woven design"
"tenia","a narrow headband or strip of ribbon worn as a headband"
"tarot","any of a set of (usually 72) cards that include 22 cards representing virtues and vices and death and fortune etc."
"tenon","a projection at the end of a piece of wood that is shaped to fit into a mortise and form a mortise joint"
"tasse","one of two pieces of armor plate hanging from the fauld to protect the upper thighs"
"tammy","a woolen cap of Scottish origin"
"tammy","plain-woven (often glazed) fabric of wool or wool and cotton used especially formerly for linings and garments and curtains"
"tawse","a leather strap for punishing children"
"T-bar","a surface lift where riders hold a bar and are pulled up the hill on their skis"
"tabis","a sock with a separation for the big toe"
"table","a piece of furniture having a smooth flat top that is usually supported by one or more vertical legs"
"table","a piece of furniture with tableware for a meal laid out on it"
"table","food or meals in general"
"table","a set of data arranged in rows and columns"
"table","a company of people assembled at a table for a meal or game"
"table","flat tableland with steep edges"
"table","arrange or enter in tabular form"
"table","hold back to a later time"
"telex","a character printer connected to a telegraph that operates like a typewriter"
"telex","communicate by telex"
"tanka","a Tibetan religious painting on fabric"
"tanka","a form of Japanese poetry"
"thill","one of two shafts extending from the body of a cart or carriage on either side of the animal that pulls it"
"terry","a pile fabric (usually cotton) with uncut loops on both sides"
"timer","a timepiece that measures a time interval and signals its end"
"timer","a regulator that activates or deactivates a mechanism at set times"
"timer","(sports) an official who keeps track of the time elapsed"
"tiara","a jeweled headdress worn by women on formal occasions"
"tepee","a Native American tent"
"trail","a path or track roughly blazed through wild or hilly country"
"trail","evidence pointing to a possible solution"
"trail","a track or mark left by something that has passed"
"trail","drag loosely along a surface"
"trail","hang down so as to drag along the ground"
"trail","go after with the intent to catch"
"trail","to lag or linger behind"
"trail","move, proceed, or walk draggingly or slowly"
"torus","commonly the lowest molding at the base of a column"
"torus","a ring-shaped surface generated by rotating a circle around an axis that does not intersect the circle"
"totem","emblem consisting of an object such as an animal or plant"
"totem","a clan or tribe identified by their kinship to a common totemic object"
"toupe","a small hairpiece to cover partial baldness"
"towel","a rectangular piece of absorbent cloth (or paper) for drying or wiping"
"towel","wipe with a towel"
"trews","tight-fitting trousers"
"tower","a structure taller than its diameter"
"tower","a powerful small boat designed to pull or push larger ships"
"tower","anything that approximates the shape of a column or tower"
"tower","appear very large or occupy a commanding position"
"trike","a vehicle with three wheels that is moved by foot pedals"
"trace","either of two lines that connect a horse's harness to a wagon or other vehicle or to a whiffletree"
"trace","a drawing created by superimposing a semitransparent sheet of paper on the original image and copying on it the lines of the original image"
"trace","an indication that something has been present"
"trace","a visible mark (as a footprint) left by the passage of person or animal or vehicle"
"trace","a suggestion of some quality"
"trace","a just detectable amount"
"trace","read with difficulty"
"trace","follow, discover, or ascertain the course of development of something"
"trace","make a mark or lines on a surface"
"trace","copy by following the lines of the original drawing on a transparent sheet placed upon it"
"trace","make one's course or travel along a path"
"trace","pursue or chase relentlessly"
"trace","to go back over again"
"trace","discover bits of information about or a sequence of information"
"toner","a lotion for cleansing the skin and contracting the pores"
"toner","a black or colored powder used in a printer to develop a xerographic image"
"toner","a solution containing chemicals that can change the color of a photographic print"
"tongs","any of various devices for taking hold of objects"
"trave","a horizontal beam that extends across something"
"trawl","a conical fishnet dragged through the water at great depths"
"trawl","a long fishing line with many shorter lines and hooks attached to it (usually suspended between buoys)"
"trawl","fish with trawlers"
"tulle","a fine (often starched) net used for veils or tutus or gowns"
"tunic","any of a variety of loose fitting cloaks extending to the hips or knees"
"tunic","an enveloping or covering membrane or layer of body tissue"
"tupik","tent that is an Eskimo summer dwelling"
"tupek","tent that is an Eskimo summer dwelling"
"twill","a cloth with parallel diagonal lines or ribs"
"twill","a weave used to produce the effect of parallel diagonal ribs"
"twill","weave diagonal lines into (textiles)"
"trait","a distinguishing feature of your personal nature"
"truth","the quality of being near to the true value"
"truth","a fact that has been verified"
"truth","a true statement"
"truth","conformity to reality or actuality"
"trust","the trait of believing in the honesty and reliability of others"
"trust","certainty based on past experience"
"trust","complete confidence in a person or plan etc"
"trust","a consortium of independent organizations formed to limit competition by controlling the production and distribution of a product or service"
"trust","something such as property held by one party, the trustee, for the benefit of another, the beneficiary"
"trust","a trustful relationship"
"trust","have confidence or faith in"
"trust","be confident about something"
"trust","expect and wish"
"trust","extend credit to"
"trust","confer a trust upon"
"trust","allow without fear"
"tinge","a pale or subdued color"
"tinge","a slight but appreciable amount"
"tinge","color lightly"
"tinge","affect as in thought or feeling"
"twang","exaggerated nasality in speech, found in some regional dialects"
"twang","a sharp vibrating sound (as of a plucked string)"
"twang","pronounce with a nasal twang"
"twang","pluck, usually strings of an instrument"
"twang","twitch or throb with pain"
"twang","sound with a twang"
"twang","to cause a strong ringing sound"
"topaz","a light brown the color of topaz"
"topaz","a mineral (fluosilicate of aluminum) that occurs in crystals of various colors and is used as a gemstone"
"topaz","a yellow quartz"
"titer","the concentration of a solution as determined by titration"
"titre","the concentration of a solution as determined by titration"
"title","an informal right to something"
"title","an established or recognized right"
"title","an identifying appellation signifying status or function: e.g. 'Professor' or 'Doctor'"
"title","an appellation signifying nobility"
"title","the name of a work of art or literary composition"
"title","a heading that names a statute or legislative bill"
"title","(usually plural) written material introduced into a movie or TV show to give credits or represent dialogue or explain an action"
"title","a general or descriptive heading for a section of a written work"
"title","a legal document signed and sealed and delivered to effect a transfer of property and to show the legal right to possess it"
"title","the status of being a champion"
"title","designate by an identifying term"
"title","give a title to"
"tress","a hairdo formed by braiding or twisting the hair"
"talus","the bone in the ankle that articulates with the leg bones to form the ankle joint"
"talus","a sloping mass of loose rocks at the base of a cliff"
"teeth","the kind and number and arrangement of teeth (collectively) in a person or animal"
"tummy","the stomach, an enlarged and muscular saclike organ of the alimentary canal"
"tummy","slang for a paunch"
"tract","a bundle of myelinated nerve fibers following a path through the brain"
"tract","a system of body parts that together serve some particular purpose"
"tract","a brief treatise on a subject of interest"
"tract","an extended area of land"
"torso","the body excluding the head and neck and limbs"
"thigh","the part of the leg between the hip and the knee"
"thigh","the upper joint of the leg of a fowl"
"titty","either of two soft fleshy milk-secreting glandular organs on the chest of a woman"
"teres","either of two muscles in the shoulder region that move the shoulders and arms"
"tibia","the inner and thicker of the two bones of the human leg between the knee and ankle"
"trend","the popular taste at a given time"
"trend","a general tendency to change (as of opinion)"
"trend","general line of orientation"
"trend","a general direction in which something tends to move"
"trend","turn sharply"
"think","an instance of deliberate thinking"
"think","bring into a given condition by mental preoccupation"
"think","recall knowledge from memory"
"think","be capable of conscious thought"
"think","use or exercise the mind or one's power of reason in order to make inferences, decisions, or arrive at a solution or judgments"
"think","have or formulate in the mind"
"think","expect, believe, or suppose"
"think","judge or regard"
"think","dispose the mind in a certain way"
"think","have in mind as a purpose"
"think","focus one's attention on a certain state"
"think","ponder"
"think","decide by pondering, reasoning, or reflecting"
"think","imagine or visualize"
"thorn","something that causes irritation and annoyance"
"thorn","a Germanic character of runic origin"
"thorn","a small sharp-pointed tip resembling a spike on a stem or leaf"
"topic","some situation or event that is thought about"
"topic","the subject matter of a conversation or discussion"
"theme","a unifying idea that is a recurrent element in literary or artistic work"
"theme","(linguistics) the form of a word after all affixes are removed"
"theme","an essay (especially one written as an assignment)"
"theme","the subject matter of a conversation or discussion"
"theme","(music) melodic subject of a musical composition"
"theme","provide with a particular theme or motive"
"topos","a traditional theme or motif or literary convention"
"tripe","nonsensical talk or writing"
"tripe","lining of the stomach of a ruminant (especially a bovine) used as food"
"tenet","a religious doctrine that is proclaimed as true without proof"
"tilde","a diacritical mark (~) placed over the letter n in Spanish to indicate a palatal nasal sound or over a vowel in Portuguese to indicate nasalization"
"theta","the 8th letter of the Greek alphabet"
"trill","a note that alternates rapidly with another note a semitone above it"
"trill","the articulation of a consonant, especially the consonant 'r', with a rapid flutter of the tongue against the palate or uvula"
"trill","sing or play with trills, alternating with the half note above or below"
"trill","pronounce with a trill, of the phoneme `r'"
"triad","a three-note major or minor chord"
"triad","three people considered as a unit"
"triad","a set of three similar things considered as a unit"
"triad","the cardinal number that is the sum of one and one and one"
"trope","language used in a figurative or nonliteral sense"
"talks","a discussion intended to produce an agreement"
"troth","a solemn pledge of fidelity"
"troth","a mutual promise to marry"
"treat","an occurrence that causes special pleasure or delight"
"treat","something considered choice to eat"
"treat","provide treatment for"
"treat","subject to a process or treatment, with the aim of readying for some purpose, improving, or remedying a condition"
"treat","regard or consider in a specific way"
"treat","engage in negotiations in order to reach an agreement"
"treat","act on verbally or in some form of artistic expression"
"treat","provide with choice or abundant food or drink"
"treat","provide with a gift or entertainment"
"treat","interact in a certain way"
"tweet","a weak chirping sound as of a small bird"
"tweet","squeeze tightly between the fingers"
"tweet","make a weak, chirping sound"
"throb","an instance of rapid strong pulsation"
"throb","a deep pulsating type of pain"
"throb","expand and contract rhythmically"
"throb","tremble convulsively, as from fear or excitement"
"throb","pulsate or pound with abnormal force"
"thrum","a thrumming sound"
"thrum","make a rhythmic sound"
"thrum","sound the strings of (a string instrument)"
"thrum","sound with a monotonous hum"
"thunk","a dull hollow sound"
"taffy","chewy candy of sugar or syrup boiled until thick and pulled until glossy"
"toffy","caramelized sugar cooled in thin sheets"
"torte","rich cake usually covered with cream and fruit or nuts"
"toast","slices of bread that have been toasted"
"toast","a drink in honor of or to the health of a person or event"
"toast","a person in desperate straits"
"toast","a celebrity who receives much acclaim and attention"
"toast","make brown and crisp by heating"
"toast","propose a toast to"
"tater","an edible tuber native to South America"
"thyme","leaves can be used as seasoning for almost any meat and stews and stuffings and vegetables"
"thyme","any of various mints of the genus Thymus"
"toddy","a mixed drink made of liquor and water with sugar and spices and served hot"
"tribe","group of people related by blood or marriage"
"tribe","(biology) a taxonomic category between a genus and a subfamily"
"tribe","a federation (as of American Indians)"
"tribe","a social division of (usually preliterate) people"
"taxon","animal or plant group having natural relations"
"telco","a public utility that provides telephone service"
"troop","a group of soldiers"
"troop","a cavalry unit corresponding to an infantry company"
"troop","an orderly crowd"
"troop","a unit of Girl or Boy Scouts"
"troop","move or march as if in a crowd"
"troop","march in a procession"
"tilth","arable land that is worked by plowing and sowing and raising crops"
"tilth","the state of aggregation of soil and its condition for supporting plant growth"
"tauon","a lepton of very great mass"
"taker","one who takes a bet or wager"
"taker","one who accepts an offer"
"toter","someone whose employment involves carrying something"
"titan","a person of exceptional importance and reputation"
"tutor","a person who gives private instruction (as in singing, acting, etc.)"
"tutor","be a tutor to someone"
"tutor","act as a guardian to someone"
"toper","a person who drinks alcoholic beverages, especially to excess"
"toady","a person who tries to please someone in order to gain a personal advantage"
"toady","to try to gain favor by cringing or flattering"
"tamer","an animal trainer who tames wild animals"
"taxer","a bureaucrat who levies taxes"
"thane","a man ranking above an ordinary freeman and below a noble in Anglo-Saxon England (especially one who gave military service in exchange for land)"
"thane","a feudal lord or baron"
"trier","one who tries"
"trier","one (as a judge) who examines and settles a case"
"tekki","a technician who is highly proficient and enthusiastic about some technical field (especially computing)"
"thief","a criminal who takes property belonging to someone else with the intention of keeping it or selling it"
"towny","resident of a college town not affiliated with the college"
"tiler","a worker who lays tile"
"tutee","an individual that learns from a tutor"
"twerp","someone who is regarded as contemptible"
"twirp","someone who is regarded as contemptible"
"tepal","an undifferentiated part of a perianth that cannot be distinguished as a sepal or a petal (as in lilies and tulips)"
"testa","protective outer layer of seeds of flowering plants"
"tansy","common perennial aromatic herb native to Eurasia having buttonlike yellow flower heads and bitter-tasting pinnate leaves sometimes used medicinally"
"tulip","any of numerous perennial bulbous herbs having linear or broadly lanceolate leaves and usually a single showy flower"
"toyon","ornamental evergreen treelike shrub of the Pacific coast of the United States having large white flowers and red berrylike fruits"
"tuber","a fleshy underground stem or root serving for reproductive and food storage"
"tithe","an offering of a tenth part of some personal income"
"tithe","a levy of one tenth of something"
"tithe","pay a tenth of one's income, especially to the church"
"tithe","pay one tenth of"
"tithe","levy a tithe on (produce or a crop)"
"tithe","exact a tithe from"
"terms","the amount of money needed to purchase something"
"terms","status with respect to the relations between people or groups"
"trove","a treasure of unknown ownership found hidden , usually in the earth"
"tesla","a unit of magnetic flux density equal to one weber per square meter"
"tical","the basic unit of money in Thailand"
"thebe","100 thebe equal 1 pula in Botswana"
"tetri","100 tetri equal 1 lari in Georgia"
"tenge","the basic unit of money in Kazakhstan"
"tenge","100 tenge equal 1 manat in Turkmenistan"
"tiyin","100 tiyin equal 1 tenge in Kazakhstan"
"tiyin","100 tiyin equal 1 som in Uzbekistan"
"tyiyn","100 tyiyn equal 1 som in Kyrgyzstan"
"tanga","100 tanga equal 1 Tajikistani ruble"
"therm","a unit of heat equal to 100,000 British thermal units"
"tonne","a unit of weight equivalent to 1000 kilograms"
"teens","all the numbers that end in -teen"
"teens","the time of life between the ages of 12 and 20"
"twain","two items of the same kind"
"trine","the cardinal number that is the sum of one and one and one"
"to-do","a disorderly outburst or tumult"
"truce","a state of peace agreed to between opponents so they can discuss peace terms"
"tinea","infections of the skin or nails caused by fungi and appearing as itching circular patches"
"tabes","wasting of the body during a chronic disease"
"tumor","an abnormal new mass of tissue that serves no purpose"
"throe","severe spasm of pain"
"throe","hard or painful trouble or struggle"
"tizzy","a state of emotional agitation or excitement"
"taint","the state of being contaminated"
"taint","contaminate with a disease or microorganism"
"taint","place under suspicion or cast doubt upon"
"tonus","the elastic tension of living muscles, arteries, etc. that facilitate response to stimuli"
"twins","(mineralogy) two interwoven crystals that are mirror images on each other"
"turps","volatile liquid distilled from turpentine oleoresin"
"toxin","a poisonous substance produced during the metabolism and growth of certain microorganisms and some higher plant and animal species"
"tabun","the first known nerve agent, synthesized by German chemists in 1936"
"trice","a very short time (as the time it takes the eye to blink or the heart to beat)"
"trice","hoist up or in and lash or secure with a small rope"
"trice","raise with a line"
"tempo","in music, the speed at which a composition is to be played"
"tempo","the rate of some repeating event"
"terce","the third canonical hour"
"teach","accustom gradually to some action or attitude"
"teach","impart skills or knowledge to"
"tinct","color lightly"
"tempt","induce into action by using one's charm"
"tempt","provoke someone to do something through promises or persuasion"
"tempt","try presumptuously"
"tempt","dispose or incline or entice to"
"tempt","give rise to a desire by being attractive or inviting"
"tempt","try to seduce"
"thank","express gratitude or show appreciation to"
"troat","emit a cry intended to attract other animals"
"twerk","to dance in a way that emphasizes the shaking of one's butt"
"under","further down"
"under","down below"
"under","below the horizon"
"under","below some quantity or limit"
"under","in or into a state of subordination or subjugation"
"under","down to defeat, death, or ruin"
"under","into unconsciousness"
"under","through a range downward"
"under","located below or beneath something else"
"under","lower in rank, power, or authority"
"uncut","complete"
"uncut","not cut"
"uncut","(of pages of a book) having adjacent leaves still joined at the fore edge"
"uncut","not shaped by cutting or trimming"
"uncut","(used of grass or vegetation) not cut down with a hand implement or machine"
"uncut","not trimmed"
"undue","not yet payable"
"undue","not appropriate or proper (or even legal) in the circumstances"
"undue","beyond normal limits"
"undue","lacking justification or authorization"
"unlit","without illumination"
"unlit","not set afire or burning"
"umber","of the color of any of various natural brown earth pigments"
"umber","a medium brown to dark-brown color"
"umber","an earth pigment"
"usual","occurring or encountered or experienced or observed frequently or in accordance with regular practice or procedure"
"usual","commonly encountered"
"utter","complete"
"utter","articulate"
"utter","express in speech"
"utter","express audibly"
"utter","put into circulation"
"utter","without qualification"
"unfit","not in good physical or mental condition"
"unfit","below the required standards for a purpose"
"unfit","physically unsound or diseased"
"unfit","make unfit or unsuitable"
"unfed","not given support"
"unfed","not fed"
"upper","the higher of two berths"
"upper","higher in place or position"
"upper","superior in rank or accomplishment"
"upper","the topmost one of two"
"upper","a central nervous system stimulant that increases energy and decreases appetite"
"upper","piece of leather or synthetic material that forms the part of a shoe or boot above the sole that encases the foot"
"unwed","of someone who has not been married"
"ultra","(used of opinions and actions) far beyond the norm"
"Union","being of or having to do with the northern United States and those loyal to the Union during the American Civil War"
"upset","used of an unexpected defeat of a team favored to win"
"upset","thrown into a state of disarray or confusion"
"upset","afflicted with or marked by anxious uneasiness or trouble or grief"
"upset","having been turned so that the bottom is no longer the bottom"
"upset","mildly physically distressed"
"upset","an improbable and unexpected victory"
"upset","the act of upsetting something"
"upset","the act of disturbing the mind or body"
"upset","a tool used to thicken or spread metal (the end of a bar or a rivet etc.) by forging or hammering or swaging"
