word,definition
"carrageenin","a colloidal extract from carrageen seaweed and other red algae"
"carrageenan","a colloidal extract from carrageen seaweed and other red algae"
"chromophore","the chemical group that gives color to a molecule"
"contaminant","a substance that contaminates"
"cyanohydrin","any organic compound in which the cyano radical -CN and the hydroxyl radical -OH are attached to the same carbon atom"
"chloroprene","derivative of butadiene used in making neoprene by polymerization"
"cyanuramide","a white crystalline organic base"
"cholesterol","an animal sterol that is normally synthesized by the liver"
"cholesterin","an animal sterol that is normally synthesized by the liver"
"climacteric","the time in a woman's life in which the menstrual cycle ends"
"climacteric","a period in a man's life corresponding to menopause"
"consolidate","to make firm or secure"
"consolidate","to make or form into a solid or hardened mass"
"consolidate","to form into a solid mass or whole"
"consolidate","to unite into one"
"consolidate","to bring together into a single whole or system"
"child-proof","to make safe for children, either by removing the dangers of something to the child, or to ensure that a child can't damage or harm something"
"constellate","to form a constellation or cluster"
"constellate","to come together as in a cluster or flock"
"constellate","to scatter or intersperse like dots or studs"
"crystallise","to cause to take on a definite and clear shape"
"crystallise","to assume crystalline form"
"crystallise","to cause to form crystals or assume crystalline form"
"crystallise","to make free from confusion or ambiguity"
"crystallize","to cause to take on a definite and clear shape"
"crystallize","to assume crystalline form"
"crystallize","to cause to form crystals or assume crystalline form"
"crystallize","to make free from confusion or ambiguity"
"catheterize","to insert a catheter into a body part"
"catheterise","to insert a catheter into a body part"
"concatenate","to add by linking or joining so as to form a chain or series"
"concatenate","to combine two strings to form a single one"
"catholicize","to cause to adopt Catholicism"
"catholicise","to cause to adopt Catholicism"
"carboxylate","to treat a chemical compound with carboxyl or carboxylic acid"
"contaminate","to make impure"
"contaminate","to make radioactive by adding radioactive material"
"circularize","to make circular"
"circularize","to cause to become widely known"
"circularize","to distribute circulars to"
"circularize","to canvass by using a questionnaire"
"circularize","to canvass by distributing letters"
"circularise","to make circular"
"circularise","to cause to become widely known"
"circularise","to distribute circulars to"
"circularise","to canvass by using a questionnaire"
"circularise","to canvass by distributing letters"
"commemorate","to call to remembrance"
"commemorate","to be or provide a memorial to a person or an event"
"commemorate","to mark by some ceremony or observation"
"contemplate","to reflect deeply on a subject"
"contemplate","to consider as a possibility"
"contemplate","to think intently and at length, as for spiritual purposes"
"contemplate","to look at thoughtfully"
"corroborate","to support with evidence, authority, or make more certain or confirm"
"cross-check","to check out conflicting sources"
"communicate","to transmit thoughts or feelings"
"communicate","to transmit information"
"communicate","to receive Communion, in the Catholic church"
"communicate","to administer Communion"
"communicate","to be in verbal contact"
"communicate","to join or connect"
"communicate","to transfer to another"
"choreograph","to plan and oversee the development and details of"
"choreograph","to compose a sequence of dance steps, often to music"
"clapperclaw","to use foul or abusive language towards"
"clapperclaw","to claw with the nails"
"confabulate","to have a conference in order to talk something over"
"confabulate","to talk socially without exchanging too much information"
"confabulate","to unconsciously replace fact with fantasy in one's memory"
"cross-refer","to refer from one entry to another, as in catalogues, books, and lists"
"cannibalize","to use parts of something to repair something else"
"cannibalize","to eat human flesh"
"cannibalise","to use parts of something to repair something else"
"cannibalise","to eat human flesh"
"chain-smoke","to smoke one cigarette after another"
"custom-make","to make to specifications"
"computerize","to control a function, process, or creation by a computer"
"computerize","to store in a computer"
"computerize","to provide with computers"
"computerise","to control a function, process, or creation by a computer"
"computerise","to store in a computer"
"computerise","to provide with computers"
"commiserate","to feel or express sympathy or compassion"
"consternate","to fill with anxiety, dread, dismay, or confusion"
"circumvolve","to cause to turn on an axis or center"
"communalize","to make something the property of the commune or community"
"communalise","to make something the property of the commune or community"
"criminalize","to declare illegal"
"criminalize","to treat as a criminal"
"criminalise","to declare illegal"
"criminalise","to treat as a criminal"
"collaborate","to work together on a common enterprise of project"
"collaborate","to cooperate as a traitor"
"countervail","to oppose and mitigate the effects of by contrary actions"
"countervail","to compensate for or counterbalance"
"conflagrate","to start to burn or burst into flames"
"conflagrate","to cause to start burning"
"counterpose","to constitute a counterweight or counterbalance to"
"chupacabras","a cryptid, supposedly found in the Americas, that sucks the blood of goats"
"drastically","in a drastic manner"
"desperately","with great urgency"
"desperately","in intense despair"
"doubtlessly","without doubt"
"dangerously","in a dangerous manner"
"deceptively","in a misleading way"
"deceivingly","in a misleading way"
"divertingly","in an entertaining and amusing manner"
"differently","in another and different manner"
"demeaningly","in a humiliating manner"
"dauntlessly","without fear"
"deliciously","in a very pleasurable manner"
"deliciously","so as to produce a delightful taste"
"delightedly","with delight"
"defenseless","without defense"
"defenseless","lacking weapons for self-defense"
"defenseless","having no protecting or concealing cover"
"defenseless","lacking protection or support"
"defenceless","without defense"
"defenceless","lacking weapons for self-defense"
"defenceless","lacking protection or support"
"defensively","in a defensive manner"
"defensively","in an apologetic and defensive manner"
"deliriously","as if in a delirium"
"deliriously","in a delirious manner"
"diffidently","in a diffident manner"
"doctrinally","as a matter of doctrine"
"disgustedly","with disgust"
"dynamically","in a forceful dynamic manner"
"dishonestly","in a corrupt and deceitful manner"
"deceitfully","in a corrupt and deceitful manner"
"dexterously","with dexterity"
"defectively","in a defective manner"
"dissolutely","in a dissolute way"
"demandingly","in a demanding manner"
"disobliging","intentionally unaccommodating"
"dissentient","disagreeing, especially with a majority"
"dissentient","(of Catholics) refusing to attend services of the Church of England"
"discredited","suffering shame"
"discredited","being unjustly brought into disrepute"
"directional","showing the way by conducting or leading"
"directional","relating to or indicating directions in space"
"directional","relating to direction toward a nonspatial goal"
"duck-billed","having a beak resembling that of a duck"
"dark-haired","covered with dark hair"
"dark-haired","having hair of a dark color"
"dark-coated","covered with dark hair"
"denumerable","that can be counted"
"distortable","capable of having the meaning altered or twisted"
"denaturized","changed in nature or natural quality"
"denaturised","changed in nature or natural quality"
"distinctive","of a feature that helps to distinguish a person or thing"
"distinctive","capable of being classified"
"deep-yellow","of something having the color of a pumpkin"
"dull-purple","of a dull shade of purple"
"dichromatic","having two colors"
"dichromatic","of or relating to dichromatism"
"dun-colored","having a dun color"
"dry-cleaned","cleaned with chemical solvents"
"dirty-faced","having a dirty face"
"disquieting","causing mental discomfort"
"dish-shaped","shaped like a dish or pan"
"discomposed","having your composure disturbed"
"determinate","supplying or being a final or conclusive settlement"
"determinate","precisely determined or limited or defined"
"determinate","not continuing to grow indefinitely at the apex"
"distributed","spread out or scattered about or divided up"
"dissentious","dissenting (especially dissenting with the majority opinion)"
"disjunctive","serving or tending to divide or separate"
"destructive","causing destruction or much damage"
"devastating","wreaking or capable of wreaking complete destruction"
"devastating","physically or spiritually devastating"
"devastating","making light of"
"discernible","perceptible by the senses or intellect"
"discernible","capable of being seen or noticed"
"discernible","capable of being perceived clearly"
"discernable","perceptible by the senses or intellect"
"disaffected","discontented as toward authority"
"disgruntled","in a state of sulky dissatisfaction"
"disciplined","obeying the rules"
"disciplined","trained mentally or physically by instruction or exercise"
"disputative","inclined or showing an inclination to dispute or disagree, even to engage in law suits"
"disembodied","not having a material body"
"diarrhoetic","of or relating to diarrhea"
"deprecative","given to expressing disapproval"
"deprecative","tending to diminish or disparage"
"dimensional","having dimension--the quality or character or stature proper to a person"
"dimensional","of or relating to dimensions"
"dumfounding","bewildering or striking dumb with wonder"
"determinant","having the power or quality of deciding"
"determinant","a determining or causal element or factor"
"determinant","a square matrix used to solve simultaneous equations"
"determinant","the site on the surface of an antigen molecule to which an antibody attaches itself"
"determining","having the power or quality of deciding"
"declarative","relating to the use of or having the nature of a declaration"
"declarative","relating to the mood of verbs that is used simple in declarative statements"
"declarative","a mood (grammatically unmarked) that represents the act or state as an objective fact"
"declaratory","relating to the use of or having the nature of a declaration"
"dilapidated","in deplorable condition"
"disavowable","capable of being disavowed"
"designative","serving to designate"
"dictatorial","characteristic of an absolute ruler or absolute rule"
"dictatorial","expecting unquestioning obedience"
"dictatorial","of or characteristic of a dictator"
"downhearted","filled with melancholy and despondency"
"destroyable","capable of being destroyed"
"descriptive","describing the structure of a language"
"descriptive","serving to describe or inform or characterized by description"
"digitigrade","(of mammals) walking on the toes with the posterior part of the foot raised (as cats, dogs, and horses do)"
"digitigrade","an animal that walks so that only the toes touch the ground as e.g. dogs and cats and horses"
"domineering","tending to domineer"
"diacritical","capable of distinguishing"
"diversified","having variety of character or form or components"
"dissociable","capable of being divided or dissociated"
"dagger-like","resembling a dagger"
"dispiriting","destructive of morale and self-reliance"
"decalescent","absorbing heat without increase in temperature when heated beyond a certain point"
"dispensable","capable of being dispensed with or done without"
"deprecating","tending to diminish or disparage"
"deprecatory","tending to diminish or disparage"
"disparaging","expressive of low opinion"
"dyslogistic","expressing disapproval"
"dislogistic","expressing disapproval"
"distensible","capable of being distended"
"describable","capable of being described"
"downtrodden","abused or oppressed by people in power"
"distressing","bad"
"distressing","causing distress or worry or anxiety"
"deleterious","harmful to living things"
"denigrative","(used of statements) harmful and often untrue"
"denigrating","harmful and often untrue, usually about statements"
"denigratory","(used of statements) harmful and often untrue"
"detrimental","(sometimes followed by `to') causing harm or injury"
"decapitated","having had the head cut off"
"distressful","causing distress or worry or anxiety"
"double-bass","pitched an octave below normal bass instrumental or vocal range"
"disgraceful","(used of conduct or character) deserving or bringing disgrace or shame"
"disgraceful","giving offense to moral sensibilities and injurious to reputation"
"duplicitous","marked by deliberate deceptiveness especially by pretending one set of feelings and acting under the influence of another"
"dehumanized","divested of human qualities or attributes"
"dehumanised","divested of human qualities or attributes"
"diagnosable","capable of being diagnosed"
"disciplinal","designed to promote discipline"
"disinclined","unwilling because of mild dislike or disapproval"
"depopulated","having lost inhabitants as by war or disease"
"doctrinaire","stubbornly insistent on theory without regard for practicality or suitability"
"doctrinaire","a stubborn person of arbitrary or arrogant opinions"
"dismissible","subject to dismissal"
"double-dyed","without qualification"
"disregarded","not noticed inadvertently"
"deep-rooted","(used especially of ideas or principles) deeply rooted"
"deep-seated","(used especially of ideas or principles) deeply rooted"
"disobedient","not obeying or complying with commands of those in authority"
"disobedient","unwilling to submit to authority"
"distasteful","highly offensive"
"distasteful","not pleasing in odor or taste"
"demoralized","made less hopeful or enthusiastic"
"demoralised","made less hopeful or enthusiastic"
"discouraged","made less hopeful or enthusiastic"
"discouraged","lacking in resolution"
"disarranged","having the arrangement disturbed"
"disoriented","socially disoriented"
"disoriented","having lost your bearings"
"displeasing","causing displeasure or lacking pleasing qualities"
"documentary","emphasizing or expressing things as perceived without distortion of personal feelings, insertion of fictional matter, or interpretation"
"documentary","relating to or consisting of or derived from documents"
"documentary","a film or TV program presenting the facts about a person or event"
"deferential","showing deference"
"declamatory","ostentatiously lofty in style"
"delineative","depicted in a recognizable manner"
"dome-shaped","having the shape of a dome"
"disk-shaped","having a flat circular shape"
"disc-shaped","having a flat circular shape"
"diametrical","characterized by opposite extremes"
"diametrical","related to or along a diameter"
"drum-shaped","shaped in a form resembling a drum"
"dim-sighted","having greatly reduced vision"
"dolabriform","having the shape of the head of an ax or cleaver"
"discalceate","(used of certain religious orders) barefoot or wearing only sandals"
"denticulate","having a very finely toothed margin"
"dissolvable","capable of dissolving"
"discomfited","disappointingly unsuccessful"
"discomfited","people who are defeated"
"debilitated","lacking strength or vigor"
"dumbfounded","as if struck dumb with astonishment and surprise"
"dishevelled","in disarray"
"distrustful","having or showing distrust"
"dichotomous","divided or dividing into two sharply distinguished parts or classifications"
"declivitous","sloping down rather steeply"
"diminishing","becoming smaller or less or appearing to do so"
"decrescendo","gradually decreasing in volume"
"decrescendo","(music) a gradual decrease in loudness"
"decrescendo","grow quieter"
"diamagnetic","relating to or exhibiting diamagnetism"
"diaphoretic","inducing perspiration"
"diaphoretic","used to produce perspiration"
"dithyrambic","of or in the manner of a dithyramb"
"deliverable","suitable for or ready for delivery"
"deliverable","something that can be provided as the product of development"
"demographic","of or relating to demography"
"Demosthenic","of or relating to Demosthenes or his oratory"
"dramaturgic","relating to the technical aspects of drama"
"dialectical","of or relating to or employing dialectic"
"demagogical","characteristic of or resembling a demagogue"
"domiciliary","of or relating to or provided in a domicile"
"disposition","the act or means of getting rid of something"
"disposition","your usual mood"
"disposition","a natural or acquired habit or characteristic tendency in a person or thing"
"disposition","an attitude of mind especially one that favors one alternative over others"
"debarkation","the act of passengers and crew getting off of a ship or aircraft"
"deliverance","recovery or preservation from loss or danger"
"designation","the act of designating or identifying something"
"designation","the act of putting a person into a non-elective position"
"designation","identifying word or words by which someone or something is called and classified or distinguished from others"
"distraction","the act of distracting"
"distraction","an entertainment that provokes pleased interest and distracts you from worries and vexations"
"distraction","mental turmoil"
"distraction","an obstacle to attention"
"deportation","the expulsion from a country of an undesirable alien"
"deportation","the act of expelling a person from their native land"
"destruction","the termination of something by causing so much damage to it that it cannot be repaired or no longer exists"
"destruction","an event (or the result of an event) that completely destroys something"
"destruction","a final state"
"devastation","the termination of something by causing so much damage to it that it cannot be repaired or no longer exists"
"devastation","plundering with excessive damage and destruction"
"devastation","an event that results in total destruction"
"devastation","the feeling of being confounded or overwhelmed"
"devastation","the state of being decayed or destroyed"
"demolishing","complete destruction of a building"
"dissolution","the termination or disintegration of a relationship (between persons or nations)"
"dissolution","the termination of a meeting"
"dissolution","dissolute indulgence in sensual pleasure"
"dissolution","separation into component parts"
"dissolution","the process of going into solution"
"development","act of improving by expanding or enlarging or refining"
"development","the act of making some area of land or water more profitable or productive or useful"
"development","(music) the section of a composition or movement (especially in sonata form) where the major musical themes are developed and elaborated"
"development","a recent event that has some relevance for the present situation"
"development","a district that has been developed to serve some purpose"
"development","processing a photosensitive material in order to make an image visible"
"development","a process in which something passes by degrees to a different stage, especially a more advanced or mature stage"
"development","(biology) the process of an individual organism growing organically"
"development","a state in which things are improving"
"dishwashing","the act of washing dishes"
"degradation","changing to a lower state and/or less respected state"
"degradation","a low or downcast state"
"defoliation","causing the leaves of trees and other plants to fall off (as by the use of chemicals)"
"defoliation","the loss of foliage"
"disturbance","the act of disturbing something or someone"
"disturbance","a noisy fight"
"disturbance","activity that is a malfunction, intrusion, or interruption"
"disturbance","electrical or acoustic activity that can disturb communication"
"disturbance","a disorderly outburst or tumult"
"disturbance","(psychiatry) a psychological disorder of thought or emotion"
"disturbance","an unhappy and worried mental state"
"devaluation","the reduction of something's value or worth"
"devaluation","an official lowering of a nation's currency"
"dislodgment","forced removal from a position of advantage"
"disjunction","the act of breaking a connection"
"disjunction","state of being disconnected"
"domesticity","domestic activities or life"
"domesticity","the quality of being domestic or domesticated"
"deformation","the act of twisting or deforming the shape of something (e.g., yourself)"
"deformation","alteration in the shape or dimensions of an object as a result of the application of stress to it"
"deformation","a change for the worse"
"dislocation","the act of disrupting an established order so it fails to continue"
"dislocation","an event that results in a displacement or discontinuity"
"dislocation","a displacement of a part (especially a bone) from its normal position (as in the shoulder or the vertebral column)"
"derangement","the act of disturbing the mind or body"
"derangement","a state of mental disturbance and disorientation"
"dressmaking","the craft of making dresses"
"debridement","surgical removal of foreign material and dead tissue from a wound in order to prevent infection and promote healing"
"delinquency","an antisocial misdeed in violation of the law by a minor"
"delinquency","a tendency to be negligent and uncaring"
"delinquency","nonpayment of a debt when due"
"dissipation","useless or profitless activity"
"dissipation","dissolute indulgence in sensual pleasure"
"dissipation","breaking up and scattering by dispersion"
"dereliction","willful negligence"
"dereliction","a tendency to be negligent and uncaring"
"drunkenness","the act of drinking alcoholic beverages to excess"
"drunkenness","a temporary state resulting from excessive consumption of alcohol"
"drunkenness","habitual intoxication"
"desecration","blasphemous behavior"
"dissembling","the act of deceiving"
"dissembling","pretending with intention to deceive"
"defalcation","the fraudulent appropriation of funds or property entrusted to your care but actually owned by someone else"
"defalcation","the sum of money that is misappropriated"
"deglutition","the act of swallowing"
"degustation","taking a small amount into the mouth to test its quality"
"defloration","an act that despoils the innocence or beauty of something"
"disapproval","the act of disapproving or condemning"
"disapproval","an inclination to withhold approval from some person or group"
"disapproval","the expression of disapproval"
"disapproval","a feeling of disliking something or what someone is doing"
"diagramming","providing a chart or outline of a system"
"delineation","representation by drawing or painting etc"
"delineation","a drawing of the outlines of forms or objects"
"delineation","a graphic or vivid verbal description"
"dismantling","the act of taking something apart (as a piece of machinery)"
"disassembly","the act of taking something apart, as a piece of machinery"
"decantation","the act of gently pouring off a clear liquor (as from its original bottle) without disturbing the lees"
"despoilment","the act of stripping and taking by force"
"depredation","an act of plundering and pillaging and marauding"
"depredation","a destructive action"
"duplication","the act of copying or making a duplicate (or duplicates) of something"
"duplication","a copy that corresponds to an original exactly"
"deification","the elevation of a person to a god-like status"
"deification","an embodiment of the qualities of a god"
"deification","the condition of being treated like a god"
"demonolatry","the acts or rites of worshiping devils"
"delectation","act of receiving pleasure from something"
"delectation","a feeling of extreme pleasure or satisfaction"
"disbandment","the act of disbanding"
"divestiture","the sale by a company of a product line or a subsidiary or a division"
"divestiture","an order to an offending party to rid itself of property"
"deprivation","act of depriving someone of food or money or rights"
"deprivation","the disadvantage that results from losing something"
"deprivation","a state of extreme poverty"
"devolvement","the delegation of authority (especially from a central to a regional government)"
"disarmament","act of reducing or depriving of arms"
"discordance","strife resulting from a lack of agreement"
"discordance","a harsh mixture of sounds"
"divorcement","the legal dissolution of a marriage"
"deprecation","the act of expressing disapproval (especially of yourself)"
"deprecation","a prayer to avert or remove some evil or disaster"
"denigration","the act of expressing disapproval (especially of yourself)"
"denigration","an abusive attack on a person's character or good name"
"denigration","a belittling comment"
"discourtesy","a lack of politeness"
"discourtesy","a manner that is rude and insulting"
"discourtesy","an expression of lack of respect"
"diplococcus","Gram-positive bacteria usually occurring in pairs"
"dickey-bird","small bird"
"dicamptodon","salamanders found near cold streams throughout the year"
"dromaeosaur","a kind of maniraptor"
"deinonychus","swift agile wolf-sized bipedal dinosaur having a large curved claw on each hind foot"
"diamondback","large deadly rattlesnake with diamond-shaped markings"
"douroucouli","nocturnal monkey of Central America and South America with large eyes and thick fur"
"dolphinfish","large slender food and game fish widely distributed in warm seas (especially around Hawaii)"
"dolphinfish","the lean flesh of a saltwater fish found in warm waters (especially in Hawaii)"
"doctor-fish","surgeon fish of the West Indies"
"decoagulant","medicine that prevents or retards the clotting of blood"
"daggerboard","a removable centerboard on a small sailboat that can be lowered into the water to serve as a keel"
"decolletage","a low-cut neckline on a woman's dress"
"deep-freeze","electric refrigerator (trade name Deepfreeze) in which food is frozen and stored for long periods of time"
"deerstalker","a tight-fitting hat with visors front and back"
"delavirdine","a non-nucleoside reverse transcriptase inhibitor (trade name Rescriptor) used to treat AIDS and HIV"
"discotheque","a public dance hall for dancing to recorded popular music"
"desipramine","a tricyclic antidepressant drug that activates the psychomotor system"
"dining-hall","a large room at a college or university"
"dining-room","a room used for dining"
"dickey-seat","a small third seat in the back of an old-fashioned two-seater"
"dickie-seat","a small third seat in the back of an old-fashioned two-seater"
"demodulator","rectifier that extracts modulation from a radio carrier wave"
"distributor","electrical device that distributes voltage to the spark plugs of a gasoline engine in the order of the firing sequence"
"distributor","a company that markets merchandise"
"distributor","a person with authority to allot or deal out or apportion"
"distributor","someone who markets merchandise"
"distributer","electrical device that distributes voltage to the spark plugs of a gasoline engine in the order of the firing sequence"
"distributer","someone who markets merchandise"
"double-prop","a propeller plane with an engine that drives two propellers in opposite directions (for stability)"
"doxorubicin","an antibiotic used as an anticancer drug"
"doxycycline","an antibiotic derived from tetracycline that is effective against many infections"
"doorstopper","a stop that keeps open doors from moving"
"dreadnought","battleship that has big guns all of the same caliber"
"dreadnaught","battleship that has big guns all of the same caliber"
"dynamometer","measuring instrument designed to measure power"
"doorknocker","a device, usually metal and ornamental, attached by a hinge to a door, used to alert the presence of guests"
"desperation","desperate recklessness"
"desperation","a state in which all hope is lost or absent"
"differentia","distinguishing characteristics (especially in different species of a genus)"
"distinction","a distinguishing difference"
"distinction","a distinguishing quality"
"distinction","a discrimination between things as different and distinct"
"distinction","high status importance owing to marked superiority"
"discrepancy","a difference between conflicting facts or claims or opinions"
"discrepancy","an event that departs from expectations"
"diverseness","noticeable heterogeneity"
"dubiousness","uncertainty about the truth or factuality or existence of something"
"dubiousness","the state of being unsure of something"
"dutifulness","piety by virtue of devotion to duty"
"daredevilry","boldness as manifested in rash and daredevil behavior"
"depravation","moral perversion"
"discernment","the trait of judging wisely and objectively"
"discernment","the mental ability to understand and discriminate between relations"
"discernment","perception of that which is obscure"
"discernment","delicate discrimination (especially of aesthetic values)"
"discernment","the cognitive condition of someone who understands"
"deviousness","the quality of being deceitful and underhanded"
"deviousness","the quality of being oblique and rambling indirectly"
"dapple-grey","grey with a mottled pattern of darker grey markings"
"dapple-gray","grey with a mottled pattern of darker grey markings"
"ductileness","the malleability of something that can be drawn into threads or wires or hammered into thin sheets"
"dissymmetry","(mathematics) a lack of symmetry"
"directivity","the property of a microphone or antenna of being more sensitive in one direction than in another"
"directivity","the quality of being directive"
"diffuseness","the spatial property of being spread out over a wide area or through a large volume"
"decussation","an intersection or crossing of two tracts in the form of the letter X"
"diarthrosis","a joint so articulated as to move freely"
"demarcation","a conceptual separation or distinction"
"demarcation","the boundary of a specific area"
"doublethink","believing two contradictory ideas at the same time"
"daydreaming","absentminded dreaming while awake"
"description","sort or variety"
"description","a statement that represents something in words"
"description","the act of describing something"
"destination","the ultimate goal for which something is done"
"destination","written directions for finding some location"
"destination","the place designated as the end (as of a race or journey)"
"determinism","(philosophy) a philosophical theory holding that all events are inevitable consequences of antecedent sufficient causes"
"disillusion","freeing from false belief or illusions"
"disillusion","free from enchantment"
"dermatology","the branch of medicine dealing with the skin and its diseases"
"diagnostics","the branch of medical science dealing with the classification of disease"
"disinterest","tolerance attributable to a lack of involvement"
"dissyllable","a word having two syllables"
"declaration","a formal expression by a meeting"
"declaration","a statement that is emphatic and explicit (spoken or written)"
"declaration","a formal public statement"
"declaration","unsworn statement that can be admitted in evidence in a legal transaction"
"declaration","(contract bridge) the highest bid becomes the contract setting the number of tricks that the bidder must make"
"declaration","a statement of taxable goods or of dutiable properties"
"discography","a descriptive catalog of musical recordings"
"didacticism","communication that is suitable for or intended to be instructive"
"declination","a polite refusal of an invitation"
"declination","(astronomy) the angular distance of a celestial body north or to the south of the celestial equator"
"declination","a downward slope or bend"
"declination","a condition inferior to an earlier condition"
"doublespeak","any language that pretends to communicate but actually does not"
"doctorspeak","medical jargon"
"disputation","a contentious speech act"
"disputation","the formal presentation of a stated proposition and the opposition to it, usually followed by a vote"
"divulgement","the act of disclosing something that was secret or private"
"demagoguery","impassioned appeals to the prejudices and emotions of the populace"
"declamation","vehement oratory"
"declamation","recitation of a speech from memory with studied gestures and intonation as an exercise in elocution or rhetoric"
"dissilience","the emergence of seeds as seed pods burst open when they are ripe"
"disquietude","feelings of anxiety that make you tense and irritable"
"detestation","hate coupled with disgust"
"dolefulness","sadness caused by grief or affliction"
"despondency","feeling downcast and disheartened and hopeless"
"despondence","feeling downcast and disheartened and hopeless"
"displeasure","the feeling of being displeased or annoyed or dissatisfied with someone or something"
"devotedness","feelings of ardent love"
"directorate","a group of persons chosen to govern the affairs of a corporation or other large institution"
"descendants","all of the offspring of a given progenitor"
"desideratum","something desired as a necessity"
"dipsomaniac","a person who drinks alcohol to excess habitually"
"diplomatist","an official engaged in international negotiations"
"disbeliever","someone who refuses to believe (as in a divinity)"
"draughtsman","a skilled worker who draws plans of buildings or machines"
"depreciator","one who disparages or belittles the worth of something"
"deliveryman","someone employed to make deliveries"
"demographer","a scientist who studies the growth and density of populations and their vital statistics"
"determinist","anyone who submits to the belief that they are powerless to change their destiny"
"diffraction","when light passes sharp edges or goes through narrow slits the rays are deflected and produce fringes of light and dark bands"
"dicotyledon","flowering plant with two cotyledons"
"dangleberry","huckleberry of the eastern United States with pink flowers and sweet blue fruit"
"deer's-ears","any of various tall perennial herbs constituting the genus Frasera"
"dipterocarp","tree of the family Dipterocarpaceae"
"discomycete","any fungus that is a member of the subclass Discomycetes"
"dehydration","the process of extracting moisture"
"dehydration","depletion of bodily fluids"
"dehydration","dryness resulting from the removal of water"
"desiccation","the process of extracting moisture"
"desiccation","dryness resulting from the removal of water"
"distillment","the process of purifying a liquid by boiling it and condensing its vapors"
"dealignment","a process whereby voters are moved toward nonpartisanship thus weakening the structure of political parties"
"deamination","removal of the amino radical from an amino acid or other amino compound"
"diaphoresis","the process of the sweat glands of the skin secreting a salty fluid"
"denominator","the divisor of a fraction"
"diddly-shit","a small worthless amount"
"diddlysquat","a small worthless amount"
"defunctness","no longer in existence"
"dyscalculia","impaired ability to learn grade-appropriate mathematics"
"dyssynergia","inability to coordinate voluntary muscle movements"
"disjuncture","state of being disconnected"
"destitution","a state without friends or money or prospects"
"decrepitude","a state of deterioration due to old age or long use"
"deaf-mutism","congenital deafness that results in inability to speak"
"dysfunction","(medicine) any disturbance in the functioning of an organ or body part or a disturbance in the functioning of a social group"
"disfunction","(medicine) any disturbance in the functioning of an organ or body part or a disturbance in the functioning of a social group"
"disablement","the condition of being unable to perform as a consequence of physical or mental unfitness"
"deoxyribose","a sugar that is a constituent of nucleic acids"
"de-iodinase","an enzyme that removes the iodine radical"
"de-energize","deprive of energy"
"de-energise","deprive of energy"
"disentangle","smoothen and neaten with or as with a comb"
"disentangle","extricate from entanglement"
"disentangle","separate the tangles of"
"disentangle","release from entanglement of difficulty"
"disentangle","free from involvement or entanglement"
"decrepitate","to roast or calcine so as to cause to crackle or until crackling stops"
"decrepitate","undergo decrepitation and crackle"
"deteriorate","grow worse"
"deteriorate","become worse or disintegrate"
"detribalize","cause members of a tribe to lose their cultural identity"
"detribalise","cause members of a tribe to lose their cultural identity"
"dissimilate","become dissimilar or less similar"
"dissimilate","make dissimilar"
"dissimilate","become dissimilar by changing the sound qualities"
"decorticate","remove the cortex of (an organ)"
"decorticate","remove the outer layer of"
"disafforest","remove the trees from"
"destabilize","make unstable"
"destabilize","become unstable"
"destabilise","make unstable"
"destabilise","become unstable"
"desensitize","make insensitive"
"desensitize","cause not to be sensitive"
"desensitise","make insensitive"
"desensitise","cause not to be sensitive"
"domesticate","make fit for cultivation, domestic life, and service to humans"
"domesticate","overcome the wildness of"
"domesticate","adapt (a wild plant or unclaimed land) to the environment"
"domesticize","overcome the wildness of"
"domesticise","overcome the wildness of"
"de-escalate","reduce the level or intensity or size or scope of"
"de-escalate","diminish in size, scope, or intensity"
"decolourize","remove color from"
"decolourise","remove color from"
"discolorize","remove color from"
"discolorise","remove color from"
"discontinue","prevent completion"
"discontinue","put an end to a state or an activity"
"discontinue","come to or be at an end"
"demagnetize","make nonmagnetic"
"demagnetize","erase (a magnetic storage device)"
"demagnetise","make nonmagnetic"
"demagnetise","erase (a magnetic storage device)"
"de-iodinate","remove iodine from"
"diagonalize","transform a matrix to a diagonal matrix"
"diagonalise","transform a matrix to a diagonal matrix"
"decarbonize","remove carbon from (an engine)"
"decarbonise","remove carbon from (an engine)"
"decarburize","remove carbon from (an engine)"
"decarburise","remove carbon from (an engine)"
"destalinize","counteract the effects and policies of Stalinism"
"destalinise","counteract the effects and policies of Stalinism"
"demonstrate","establish the validity of something, as by an example, explanation or experiment"
"demonstrate","provide evidence for"
"demonstrate","give an exhibition of to an interested audience"
"demonstrate","march in protest"
"distinguish","mark as different"
"distinguish","be a distinctive feature, attribute, or trait"
"distinguish","identify as in botany or biology, for example"
"distinguish","make conspicuous or noteworthy"
"distinguish","detect with the senses"
"dichotomize","divide into two opposing groups or kinds"
"dichotomise","divide into two opposing groups or kinds"
"deconstruct","interpret (a text or an artwork) by the method of deconstructing"
"disseminate","cause to become widely known"
"disk-jockey","comment on music to be played"
"disc-jockey","comment on music to be played"
"double-team","cover with two defensive players"
"daisy-chain","connect devices on a part of a chip or circuit board in a computer"
"disencumber","release from entanglement of difficulty"
"disassemble","take apart into its constituent pieces"
"demyelinate","destroy the myelin sheath of"
"double-park","park a vehicle alongside another"
"desacralize","transfer from ecclesiastical to civil possession, use, or control"
"desacralise","transfer from ecclesiastical to civil possession, use, or control"
"dissimulate","hide (feelings) from other people"
