word,definition
"self-assertive","aggressively self-assured"
"self-assertive","offensively self-assertive"
"self-appointed","designated or chosen by yourself"
"self-generated","originating from the self"
"self-generated","happening or arising without apparent external cause"
"single-channel","designating sound transmission or recording or reproduction over a single channel"
"sweet-breathed","having breath or breath as specified"
"scissor-tailed","(of birds) having a deeply forked tail"
"swallow-tailed","having a forked tail like that of a swallow"
"self-confident","showing poise and confidence in your own worth"
"sulphur-yellow","of something having the yellow color of sulfur"
"silver-colored","having the color of polished silver"
"straw-coloured","having the color of dry straw"
"spick-and-span","completely neat and clean"
"spick-and-span","conspicuously new"
"self-conscious","excessively and uncomfortably conscious of your appearance or behavior"
"self-conscious","aware of yourself as an individual or of your own being and actions and thoughts"
"self-contained","constituting a complete and independent unit in and of itself"
"self-contained","in full control of your faculties"
"self-collected","in full control of your faculties"
"self-possessed","in full control of your faculties"
"spatiotemporal","existing in both space and time"
"spatiotemporal","of or relating to space and time together (having both spatial extension and temporal duration)"
"spaciotemporal","existing in both space and time"
"semiconducting","having characteristics of a semiconductor"
"semiconductive","having characteristics of a semiconductor"
"self-satisfied","contented to a fault with oneself or one's actions"
"self-satisfied","marked by excessive complacency or self-satisfaction"
"stiff-branched","having stiff branches"
"silvery-bodied","having a silver-colored body"
"slender-bodied","having a slim body"
"self-sufficing","able to provide for your own needs without help from others"
"supersaturated","being more concentrated than normally possible and therefore not in equilibrium"
"self-propelled","moved forward by its own force or momentum"
"self-propelled","containing within itself the means of propulsion or movement"
"supposititious","based primarily on surmise rather than adequate evidence"
"self-balancing","of someone or something that balances himself or itself"
"semi-evergreen","of a plant that is incompletely evergreen"
"self-whispered","as if whispered to yourself"
"spindle-legged","having long slender legs"
"sweet-smelling","having a natural fragrance"
"strong-scented","having a strong odor"
"self-governing","(of political bodies) not controlled by outside forces"
"self-sustained","needing no outside support"
"short-tempered","quickly aroused to anger"
"semi-prostrate","imperfectly prostrate"
"self-indulgent","indulgent of your own appetites and desires"
"strong-growing","tending to spread quickly"
"self-examining","given to examining own sensory and perceptual experiences"
"sesquipedalian","(of words) long and ponderous"
"sesquipedalian","given to the overuse of long words"
"sesquipedalian","a very long word"
"seven-membered","of a chemical compound having a ring with seven members"
"supererogatory","more than is needed, desired, or required"
"silvery-leaved","having silvery leaves"
"silvery-leafed","having silvery leaves"
"superpatriotic","fanatically patriotic"
"smooth-tongued","artfully persuasive in speech"
"self-righteous","excessively or hypocritically pious"
"solid-coloured","having the same color all over"
"spindle-shaped","tapering at each end"
"straight-laced","exaggeratedly proper"
"second-sighted","foreseeing the future"
"safety-related","providing or ensuring safety"
"self-important","having or showing feelings of unwarranted importance out of overbearing pride"
"self-conceited","characteristic of false pride"
"swollen-headed","characteristic of false pride"
"shabby-genteel","trying to maintain dignity and self respect despite shabbiness"
"semi-processed","having been subjected to partial processing"
"sausage-shaped","shaped like a sausage"
"sharp-cornered","having sharp corners"
"self-forgetful","showing lack of self-interest"
"serious-minded","acting with or showing thought and good sense"
"scatterbrained","guided by whim and fancy"
"scatterbrained","lacking sense or discretion"
"stirrup-shaped","shaped in the form of a stirrup"
"spatula-shaped","(of a leaf shape) having a broad rounded apex and a narrow base"
"slipper-shaped","shaped in the form of a slipper"
"several-seeded","having many seeds"
"squirrel-sized","having the approximate size of a squirrel"
"self-defeating","acting to defeat its own purpose"
"sweet-flavored","with sweetening added"
"superincumbent","lying or resting on and exerting pressure on something else"
"supersensitive","having an allergy or peculiar or excessive susceptibility, especially to a specific factor"
"substantiating","serving to support or corroborate"
"substantiative","serving to support or corroborate"
"single-shelled","univalve"
"suprasegmental","pertaining to a feature of speech that extends over more than a single speech sound"
"slender-winged","having slender wings"
"smooth-shelled","having a smooth shell"
"spiral-shelled","having a shell that forms a spiral"
"smooth-skinned","having smooth skin"
"stored-program","of or concerning programs stored in the computer's own memory"
"soteriological","of or relating to soteriology"
"spectrographic","relating to or employing a spectrograph"
"stagflationary","characteristic of or promoting stagflation"
"scapulohumeral","relating to the shoulder blade and upper arm bone"
"staphylococcal","of or relating to the staphylococcus bacteria"
"stenographical","of or relating to or employing stenography"
"stoichiometric","of or relating to stoichiometry"
"syncretistical","of or characterized by syncretism"
"syncretistical","relating to a historical tendency for a language to reduce its use of inflections"
"spiritualistic","of or relating to or connected with spiritualism"
"semicentennial","of or relating to or marking the 50th anniversary"
"semicentennial","the 50th anniversary (or the celebration of it)"
"salamandriform","shaped like a salamander"
"self-discovery","discovering your own individuality"
"substantiation","the act of validating"
"substantiation","additional proof that something that was believed (some fact or hypothesis or theory) is correct"
"superannuation","the act of discharging someone because of age (especially to cause someone to retire from service on a pension)"
"superannuation","the property of being out of date and not current"
"superannuation","a monthly payment made to someone who is retired from work"
"simplification","the act of reducing complexity"
"simplification","elimination of superfluous details"
"simplification","an explanation that omits superfluous details and reduces complexity"
"schematization","the act of reducing to a scheme or formula"
"schematization","providing a chart or outline of a system"
"schematisation","the act of reducing to a scheme or formula"
"schematisation","providing a chart or outline of a system"
"stultification","the act of making something futile and useless (as by routine)"
"stultification","derision of someone or something as foolish or absurd or inconsistent"
"somnambulation","walking by a person who is asleep"
"shove-ha'penny","a game in which coins or discs are slid by hand across a board toward a mark"
"specialization","the special line of work you have adopted as your career"
"specialization","the act of specializing"
"specialization","(biology) the structural adaptation of some body part for a particular function"
"specialisation","the special line of work you have adopted as your career"
"specialisation","the act of specializing"
"specialisation","(biology) the structural adaptation of some body part for a particular function"
"supererogation","an effort above and beyond the call of duty"
"strikebreaking","confrontational activities intended to break up a strike by workers"
"superscription","the activity of superscribing"
"superscription","an inscription written above something else"
"sophistication","falsification by the use of sophistry"
"sophistication","the quality or character of being intellectually sophisticated and worldly through cultivation or experience or disillusionment"
"sophistication","being expert or having knowledge of some technical subject"
"sophistication","a deliberately invalid argument displaying ingenuity in reasoning in the hope of deceiving someone"
"sophistication","uplifting enlightenment"
"sleep-learning","teaching during sleep (as by using recordings to teach a foreign language to someone who is asleep)"
"stratification","the placing of seeds in damp sand or sawdust or peat moss in order to preserve them or promote germination"
"stratification","the act or process or arranging persons into classes or social strata"
"stratification","a layered configuration"
"stratification","forming or depositing in layers"
"stratification","the condition of being arranged in social strata or classes within a group"
"square-bashing","drill on a barracks square"
"symbol-worship","the worship of symbols"
"sanctification","a religious ceremony in which something is made holy"
"secularization","transfer of property from ecclesiastical to civil possession"
"secularization","the activity of changing something (art or education or society or morality etc.) so it is no longer under the control or influence of religion"
"secularisation","transfer of property from ecclesiastical to civil possession"
"secularisation","the activity of changing something (art or education or society or morality etc.) so it is no longer under the control or influence of religion"
"self-abasement","voluntary self-punishment in order to atone for some wrongdoing"
"self-sacrifice","acting with less concern for yourself than for the success of the joint activity"
"scandalization","the act of scandalizing"
"scandalization","the condition of being shocked, as by improper behavior"
"scandalisation","the act of scandalizing"
"scandalisation","the condition of being shocked, as by improper behavior"
"self-assertion","the act of asserting yourself in an aggressive manner"
"self-assertion","the act of putting forth your own opinions in a boastful or inconsiderate manner that implies you feel superior to others"
"stigmatization","the act of stigmatizing"
"stigmatisation","the act of stigmatizing"
"staphylococcus","spherical Gram-positive parasitic bacteria that tend to form irregular colonies"
"sarcosporidian","parasite of the muscles of vertebrates"
"sarcocystidean","parasite of the muscles of vertebrates"
"sarcocystieian","parasite of the muscles of vertebrates"
"staurikosaurus","primitive dinosaur found in Brazil"
"stenopterygius","an ichthyosaur of the genus Stenopterygius"
"stalking-horse","a horse behind which a hunter hides while stalking game"
"stalking-horse","screen consisting of a figure of a horse behind which a hunter hides while stalking game"
"stalking-horse","something serving to conceal plans"
"stalking-horse","a candidate put forward to divide the Opposition or to mask the true candidate"
"slaughterhouse","a building where animals are butchered"
"safety-deposit","a fireproof metal strongbox for storing valuables"
"servomechanism","control system that converts a small mechanical motion into one requiring much greater power"
"straightjacket","a garment similar to a jacket that is used to bind the arms tightly against the body as a means of restraining a violent person"
"stock-in-trade","any equipment constantly used as part of a profession or occupation"
"streptothricin","a basic antibiotic derived from a soil actinomycete"
"sulfamethazine","a sulfa drug used like sulfadiazine and also in veterinary medicine"
"sulfamezathine","a sulfa drug used like sulfadiazine and also in veterinary medicine"
"synchronoscope","an instrument that indicates whether two periodic motions are synchronous (especially an instrument that enables a pilot to synchronize the propellers of a plane that has two or more engines)"
"superstructure","structure consisting of the part of a ship above the main deck"
"sentimentality","falsely emotional in a maudlin way"
"sentimentality","extravagant or affected feeling or emotion"
"sentimentalism","a predilection for sentimentality"
"sentimentalism","the excessive expression of tender feelings, nostalgia, or sadness in any form"
"spiritlessness","the trait of lacking enthusiasm for or interest in things generally"
"scrupulousness","strict attention to minute details"
"scrupulousness","conformity to high standards of ethics or excellence"
"substantiality","the quality of being substantial or having substance"
"scandalousness","disgracefulness that offends public morality"
"salubriousness","the quality of being salubrious and invigorating"
"surprisingness","extraordinariness by virtue of being unexpected"
"self-restraint","exhibiting restraint imposed on the self"
"subjectiveness","judgment based on individual personal impressions and feelings and opinions rather than external facts"
"suspiciousness","being of a suspicious nature"
"slatternliness","in the manner of a slattern"
"subversiveness","disloyalty by virtue of subversive behavior"
"submissiveness","the trait of being willing to yield to the will of another person or a superior force etc."
"savourlessness","the property of having no flavor"
"speechlessness","the property of being speechless"
"stretchability","the capacity for being stretched"
"sustainability","the property of being sustainable"
"successiveness","a following of one thing after another in time"
"subsequentness","following in time"
"seasonableness","being at the right time"
"superficiality","lack of depth of knowledge or thought or feeling"
"superficiality","shallowness in terms of affecting only surface layers of something"
"superabundance","a quantity that is more than what is appropriate"
"serviceability","the quality of being able to provide good service"
"somataesthesis","the faculty of bodily perception"
"self-assurance","freedom from doubt"
"self-awareness","awareness of your own individuality"
"self-education","the process of educating yourself"
"self-criticism","criticism of yourself"
"self-knowledge","an understanding of yourself and your goals and abilities"
"soul-searching","a penetrating examination of your own beliefs and motives"
"self-deception","a misconception that is favorable to the person who holds it"
"sensationalism","(philosophy) the doctrine that knowledge derives from experience"
"sensationalism","(philosophy) the ethical doctrine that feeling is the only criterion for what is good"
"sensationalism","the journalistic use of subject matter that appeals to vulgar tastes"
"sensationalism","subject matter that is calculated to excite and please vulgar tastes"
"segregationism","a political orientation favoring political or racial segregation"
"single-spacing","typing that does not leave lines blank"
"sesquipedality","using long words"
"solicitousness","a feeling of excessive concern"
"shamefacedness","feeling embarrassed about yourself"
"solitudinarian","one who lives in solitude"
"superintendent","a person who directs and manages an organization"
"superintendent","a caretaker for an apartment house"
"schoolmistress","a woman schoolteacher (especially one regarded as strict)"
"schlockmeister","(slang) a merchant who deals in shoddy or inferior merchandise"
"secundigravida","a woman who is pregnant for the second time"
"segregationist","someone who believes the races should be kept apart"
"sentimentalist","someone who indulges in excessive sentimentality"
"sensationalist","someone who uses exaggerated or lurid material in order to gain public attention"
"septuagenarian","someone whose age is in the seventies"
"sociobiologist","a biologist who studies the biological determinants of social behavior"
"supermarketeer","an operator of a supermarket"
"self-induction","generation of an electromotive force (EMF) in a circuit by changing the current in that circuit"
"snow-in-summer","chickweed with hairy silver-grey leaves and rather large white flowers"
"snow-in-summer","annual spurge of western United States having showy white-bracted flower clusters and very poisonous milk"
"stingaree-bush","spiny evergreen xerophytic shrub having showy rose and purple flowers and forming dense thickets"
"sporangiophore","stalk bearing one or more sporangia"
"sagittate-leaf","a leaf shaped like an arrow head"
"self-insurance","insuring yourself by setting aside money to cover possible losses rather than by purchasing an insurance policy"
"self-digestion","lysis of plant or animal tissue by an internal process"
"sanguification","the formation of blood cells in the living body (especially in the bone marrow)"
"solidification","the process of becoming hard or solid by cooling or drying or crystallization"
"saponification","a chemical reaction in which an ester is heated with an alkali (especially the alkaline hydrolysis of a fat or oil to make soap)"
"synonymousness","the semantic relation that holds between two words that can (in a given context) express the same meaning"
"self-direction","personal independence"
"stationariness","remaining in place"
"sporotrichosis","a chronic fungal infection of the skin and lymph nodes"
"superinfection","infection that occurs while you are being treated for another infection"
"suprainfection","secondary infection caused by an opportunistic infection"
"successfulness","the condition of prospering"
"suggestibility","susceptibility or responsiveness to suggestion"
"susceptibility","the state of being susceptible"
"snow-blindness","temporary blindness caused by exposure to sunlight reflected from snow or ice"
"spironolactone","a synthetic corticosteroid (trade name Aldactone) used to treat hypertension"
"streptodornase","an enzyme produced by some hemolytic strains of streptococcus that dissolves fibrinous secretions from infections"
"sentimentalise","act in a sentimental way or indulge in sentimental thoughts or expression"
"sentimentalise","look at with sentimentality or turn into an object of sentiment"
"sentimentalise","make (someone or something) sentimental or imbue with sentimental qualities"
"sentimentalize","act in a sentimental way or indulge in sentimental thoughts or expression"
"sentimentalize","look at with sentimentality or turn into an object of sentiment"
"sentimentalize","make (someone or something) sentimental or imbue with sentimental qualities"
"transitionally","as a transitional step or in a transitional manner"
"telescopically","in a telescopic manner"
"three-cornered","involving a group or set of three"
"three-cornered","having three corners"
"tawny-coloured","having a tawny color"
"travel-stained","soiled from travel"
"traditionalist","stubbornly conservative and narrow-minded"
"traditionalist","one who adheres to traditional views"
"thick-branched","having thick branches"
"tatterdemalion","in deplorable condition"
"tatterdemalion","worn to shreds"
"tatterdemalion","a dirty shabbily clothed urchin"
"tansy-smelling","smelling of tansy"
"transistorized","(of an electronic device) equipped with transistors"
"transistorised","(of an electronic device) equipped with transistors"
"target-hunting","guided automatically toward the target"
"time-consuming","of a task that takes time and patience"
"three-membered","of a chemical compound having a ring with three members"
"transplantable","capable of being transplanted"
"transcendental","existing outside of or not in accordance with nature"
"transcendental","of or characteristic of a system of philosophy emphasizing the intuitive and spiritual above the empirical and material"
"three-year-old","three years of age"
"three-petalled","(of flowers) having three petals"
"transplacental","occurring through or by way of the placenta"
"toilet-trained","(of children) trained to use the toilet"
"tadpole-shaped","shaped in the form of a tadpole"
"thimble-shaped","shaped in the form of a thimble"
"trumpet-shaped","shaped in the form of a trumpet"
"thirty-seventh","the ordinal number of thirty-seven in counting order"
"twenty-seventh","coming next after the twenty-sixth in position"
"tranquillizing","tending to soothe or tranquilize"
"tranquillising","tending to soothe or tranquilize"
"tempest-tossed","pounded or hit repeatedly by storms or adversities"
"thermoelectric","involving or resulting from thermoelectricity"
"transcutaneous","through the unbroken skin"
"terminological","of or concerning terminology"
"transportation","the act of expelling a person from their native land"
"transportation","the act of moving something from one location to another"
"transportation","the commercial enterprise of moving goods and materials"
"transportation","a facility consisting of the means and equipment necessary for the movement of passengers or goods"
"transportation","the sum charged for riding in a public conveyance"
"tergiversation","the act of abandoning a party for cause"
"tergiversation","falsification by means of vague or ambiguous language"
"tone-beginning","a decisive manner of beginning a musical tone or phrase"
"transformation","the act of changing in form or shape or appearance"
"transformation","(genetics) modification of a cell or bacterium by the uptake and incorporation of exogenous DNA"
"transformation","a rule describing the conversion of one syntactic structure into another related syntactic structure"
"transformation","a qualitative change"
"transformation","(mathematics) a function that changes the position or direction of the axes of a coordinate system"
"traditionalism","adherence to tradition, especially in cultural or religious matters"
"traditionalism","strict adherence to traditional methods or teachings"
"traditionalism","the doctrine that all knowledge was originally derived by divine revelation and that it is transmitted by traditions"
"territoriality","the behavior of a male animal that defines and defends its territory"
"thoughtfulness","a considerate and thoughtful act"
"thoughtfulness","the trait of thinking carefully before acting"
"thoughtfulness","kind and considerate regard for others"
"thoughtfulness","a calm, lengthy, intent consideration"
"triiodomethane","a yellowish crystalline solid with a penetrating odor"
"tam-o'-shanter","a woolen cap of Scottish origin"
"telephotograph","a photograph made with a telephoto lens"
"telephotograph","a photograph transmitted and reproduced over a distance"
"teletypewriter","a character printer connected to a telegraph that operates like a typewriter"
"thermojunction","a junction between two dissimilar metals across which a voltage appears"
"turbogenerator","generator consisting of a steam turbine coupled to an electric generator for the production of electric power"
"traditionality","strict adherence to traditional methods or teachings"
"thriftlessness","the trait of wasting resources"
"traitorousness","disloyalty by virtue of subversive behavior"
"transitoriness","an impermanence that suggests the inevitability of ending or dying"
"thermoreceptor","a sensory receptor that responds to heat and cold"
"talentlessness","a lack of talent"
"thermodynamics","the branch of physics concerned with the conversion of different forms of energy"
"triple-spacing","typing that leaves two lines blank between lines of typing"
"topicalization","(linguistics) emphasis placed on the topic or focus of a sentence by preposing it to the beginning of the sentence"
"tongue-lashing","rebuking a person harshly"
"teleconference","a conference of people who are in different locations that is made possible by the use of such telecommunications equipment as closed-circuit television"
"transmigration","the passing of a soul into another body after death"
"thought-reader","a magician who seems to discern the thoughts of another person (usually by clever signals from an accomplice)"
"thought-reader","someone with the power of communicating thoughts directly"
"troubleshooter","a worker whose job is to locate and fix sources of trouble"
"teleprocessing","data processing in which some of the functions are performed in different places and connected by transmission facilities"
"transamination","the process of transfering an amino group from one compound to another"
"transamination","the process of transposing an amino group within a chemical compound"
"transitiveness","the grammatical relation created by a transitive verb"
"topsy-turvydom","a state of extreme confusion and disorder"
"tumultuousness","a state of commotion and noise and confusion"
"thyrotoxicosis","an overactive thyroid gland"
"trichomoniasis","infection of the vagina"
"thrombasthenia","a rare autosomal recessive disease in which the platelets do not produce clots in the normal way and hemorrhage results"
"thrombocytosis","increase in the number of platelets in the blood which tends to cause clots to form"
"tendosynovitis","inflammation of a tendon and its enveloping sheath"
"traumatophobia","a morbid fear of battle or physical injury"
"trombiculiasis","infestation with chiggers"
"thromboplastin","an enzyme liberated from blood platelets that converts prothrombin into thrombin as blood starts to clot"
"territorialize","extend by adding territory"
"territorialize","place on a territorial basis"
"territorialize","organize as a territory"
"territorialise","extend by adding territory"
"territorialise","place on a territorial basis"
"territorialise","organize as a territory"
"tintinnabulate","ring or sound like a small bell"
"Trumpertantrum","an outburst of rage or frustration, mockingly named after Donald Trump's proclivity for bombastic statements of anger"
"ultrasonically","by ultrasonic means"
"unquestionably","without question and beyond doubt"
"unquestionably","without question"
"undramatically","in an undramatic manner"
"unhesitatingly","without hesitation"
"unsuccessfully","without success"
"unconvincingly","in an unconvincing manner"
"unimpressively","in an unimpressive manner"
"unproductively","in an unproductive manner"
"understandably","in an intelligible manner"
"unintelligibly","in an unintelligible manner"
"unharmoniously","in a discordant manner"
"unpropitiously","in an inauspicious manner"
"unattractively","in an unattractive manner"
"unhygienically","in an unhygienic manner"
"undecipherably","in an illegible manner"
"unreproducibly","in an unreproducible manner"
"unrecognizably","beyond recognition"
"unrecognisable","beyond recognition"
"unrecognisable","defying recognition as e.g. because of damage or alteration"
"unsuspectingly","without suspicions"
"unchivalrously","in an unchivalrous and ungallant manner"
"uncontrollably","in an uncontrolled manner"
"unromantically","without romance"
"unrestrainedly","in an unrestrained manner"
"unscrupulously","without ethical or moral principles"
"unapproachable","inaccessibly located or situated"
"unapproachable","discouraging intimacies"
"un-get-at-able","difficult to reach or attain"
"unacknowledged","not recognized or admitted"
"unacknowledged","not openly acknowledged"
"unapprehensive","not recognizing or slow to recognize danger"
"untransferable","incapable of being transferred"
"undermentioned","about to be mentioned or specified"
"unattributable","not attributable"
"unidirectional","operating or moving or allowing movement in one direction only"
"uncrystallized","without real or apparent crystalline form"
"uncrystallized","not finally or definitely formed"
"uncrystallised","without real or apparent crystalline form"
"uncrystallised","not finally or definitely formed"
"untransmutable","not capable of being changed into something else"
"unconsolidated","loose and unstratified"
"understandable","capable of being apprehended or understood"
"unintelligible","not clearly understood or expressed"
"unintelligible","poorly articulated or enunciated, or drowned by noise"
"unvanquishable","incapable of being overcome or subdued"
"unconventional","not conforming to accepted rules or standards"
"unconventional","not conventional or conformist"
"unconventional","not conforming to legality, moral law, or social convention"
"uncontrollable","impossible to repress or control"
"uncontrollable","incapable of being controlled or managed"
"uncontrollable","of persons"
"uncontrollable","difficult to solve or alleviate"
"unidimensional","relating to a single dimension or aspect"
"unpresidential","not presidential"
"undeterminable","not capable of being definitely decided or ascertained"
"undiscoverable","not able to be ascertained"
"unenterprising","lacking in enterprise"
"unquestionable","not open to question"
"unquestionable","not counterfeit or copied"
"unquestionable","incapable of being questioned"
"unenthusiastic","not enthusiastic"
"unexchangeable","used especially of currencies"
"unexchangeable","not suitable to be exchanged"
"uncompromising","not making concessions"
"undomesticated","not domesticated"
"undomesticated","unaccustomed to home life"
"unappreciative","not feeling or expressing gratitude"
"unconstructive","not constructive"
"unidentifiable","impossible to identify"
"unclassifiable","not possible to classify"
"unrecognizable","defying recognition as e.g. because of damage or alteration"
"underdeveloped","relating to societies in which capital needed to industrialize is in short supply"
"underdeveloped","not yet fully developed"
"underpopulated","having a lower population density than normal or desirable"
"unenlightening","not edifying"
"unenlightening","failing to inform or clarify"
"unilluminating","failing to inform or clarify"
"uncomprehended","not fully understood"
"undecipherable","not easily deciphered"
"unaffectionate","lacking affection or warm feeling"
"unconscionable","greatly exceeding bounds of reason or moderation"
"unconscionable","lacking a conscience"
"unincorporated","not organized and maintained as a legal corporation"
"unsurmountable","incapable of being surmounted or climbed"
"unsurmountable","not capable of being surmounted or overcome"
"uncultivatable","not suitable for cultivation or tilling"
"unpremeditated","not prepared or planned in advance"
"unpremeditated","not premeditated"
"unostentatious","not ostentatious"
"unostentatious","exhibiting restrained good taste"
"unreproducible","impossible to reproduce or duplicate"
"unprofessional","not characteristic of or befitting a profession or one engaged in a profession"
"unremunerative","not yielding profit or recompense"
"uncontaminated","free from admixture with noxious elements"
"uncontaminated","not corrupted by contact or association"
"unforesightful","lacking foresight or scope"
"unreciprocated","not returned in kind"
"unreconcilable","impossible to reconcile"
"unmerchantable","not fit for sale"
"unsatisfactory","not giving satisfaction"
"undecomposable","representing the furthest possible extent of analysis or division into parts"
"undernourished","not getting adequate food"
"unsympathizing","not showing or expressing sympathy"
"unsympathising","not showing or expressing sympathy"
"uncorroborated","unsupported by other evidence"
"unsynchronized","not occurring together"
"unsynchronised","not occurring together"
"untranslatable","not capable of being put into another form or style or language"
"universalistic","of or relating to or tending toward universalism"
"universalistic","of or relating to the whole"
"understructure","lowest support of a structure"
"uncheerfulness","not conducive to cheer or good spirits"
"uncheerfulness","a feeling of dreary or pessimistic sadness"
"unemotionality","absence of emotion"
"unemotionality","apathy demonstrated by an absence of emotional reactions"
"unreliableness","the trait of not being dependable or reliable"
"unsociableness","an unsociable disposition"
"unfriendliness","an unfriendly disposition"
"unfriendliness","dislike experienced as an absence of friendliness"
"uncongeniality","a disposition not to be congenial"
"unadaptability","the inability to change or be changed to fit changed circumstances"
"unpleasingness","the quality of being unpleasant"
"uninsurability","the quality of being uninsurable"
"unalterability","the quality of being fixed and unchangeable"
"unalterability","the quality of not being alterable"
"unsuitableness","the quality of having the wrong properties for a specific purpose"
"unavailability","the quality of not being available when needed"
"unchangingness","the quality of being unchangeable"
"unpleasantness","the quality of giving displeasure"
"unpleasantness","the feeling caused by disagreeable stimuli"
"unpalatability","the property of being unacceptable to the mind"
"unpalatability","the property of being unacceptable to the mouth"
"unavoidability","the quality of being impossible to avoid or evade"
"unaffectedness","not affected"
"unassumingness","a quality of naturalness and simplicity"
"unexpectedness","extraordinariness by virtue of being unexpected"
"unmercifulness","inhumaneness evidenced by an unwillingness to be kind or forgiving"
"unyieldingness","resoluteness by virtue of being unyielding and inflexible"
"untruthfulness","the quality of being untruthful"
"unfaithfulness","the quality of being unfaithful"
"unbecomingness","the quality of being unbecoming"
"ungraciousness","an offensive lack of good manners"
"unmalleability","a lack of malleability"
"ungracefulness","an unpleasant lack of grace in carriage or form or movement or expression"
"up-to-dateness","the property of belonging to the present time"
"undesirability","the quality possessed by something that should be avoided"
"unskillfulness","a lack of cognitive skill"
"uncreativeness","a lack of creativity"
"undervaluation","too low a value or price assigned to something"
"underreckoning","an estimation that is too low"
"ultramontanism","(Roman Catholic Church) the policy that the absolute authority of the church should be vested in the pope"
"utilitarianism","doctrine that the useful is the good"
"understatement","a statement that is restrained in ironic contrast to what might have been said"
"ungratefulness","a lack of gratitude"
"underperformer","a business that is less successful than expected"
"underperformer","a student who does not perform as well as expected or as well as the IQ indicates"
"undersecretary","a secretary immediately subordinate to the head of a department of government"
"ubiquitousness","the state of being everywhere at once (or seeming to be everywhere at once)"
"unsanitariness","a state that is not conducive to health"
"undictionaried","a word that is not in the dictionary"
"volumetrically","with respect to volume"
"velvety-furred","having hair that feels like velvet"
"violet-colored","having a violet color"
"valetudinarian","of or relating to or characteristic of a person who is a valetudinarian"
"valetudinarian","weak or sickly person especially one morbidly concerned with his or her health"
"vespertilionid","a variety of carnivorous bat"
"voluptuousness","the quality of having a well-rounded body"
"voluptuousness","the property of being lush and abundant and a pleasure to the senses"
"verisimilitude","the appearance of truth or resemblance to reality"
"villainousness","the quality of evil by virtue of villainous behavior"
"voluminousness","a greatness of volume"
"vindictiveness","a malevolent desire for revenge"
"vivisectionist","a biologist who cuts open live animals for research"
"verticilliosis","a wilt caused by fungi of the genus Verticillium"
"vulvovaginitis","inflammation of the vulva and the vagina"
"wholeheartedly","without reserve"
"woolly-stemmed","having a woolly stem"
"white-flowered","(of plants) having white flowers"
"well-connected","connected by blood or close acquaintance with people of wealth or social position"
"well-appointed","having a full array of suitable equipment or furnishings"
"well-preserved","used of older persons who are healthy"
"well-conducted","characterized by good organization and control"
"white-blotched","having blotches of white"
"white-streaked","having white streaks"
"well-qualified","more than adequately qualified"
"well-nourished","properly nourished"
"weather-beaten","tanned and coarsened from being outdoors"
"weather-beaten","worn by exposure to the weather"
"wrong-side-out","with the inside surface on the outside"
"worldly-minded","marked by materialism"
"window-washing","the activity of washing windows"
"willow-pattern","chinaware decorated with a blue Chinese design on a white background depicting a willow tree and often a river"
"weightlessness","the property of being comparatively small in weight"
"worthwhileness","value sufficient to repay time or effort spent"
"word-splitting","making too fine distinctions of little importance"
"Weltanschauung","a comprehensive view of the world and human life"
"watercolourist","a painter who paints with watercolors"
"whippersnapper","someone who is unimportant but cheeky and presumptuous"
"whistle-blower","an informant who exposes wrongdoing within an organization in the hope of stopping it"
"Westernization","assimilation of Western culture"
"Westernisation","assimilation of Western culture"
"xenotransplant","a surgical procedure in which tissue or whole organs are transfered from one species to another species"
"yellow-bellied","easily frightened"
