word,definition
"maid","an unmarried girl (especially a virgin)"
"maid","a female domestic"
"mama","informal terms for a mother"
"moll","the girlfriend of a gangster"
"mist","a thin fog with condensation near the ground"
"mist","become covered with mist"
"mist","spray finely or cover with mist"
"mist","make less visible or unclear"
"moss","tiny leafy-stemmed flowerless plants"
"miro","New Zealand conifer used for lumber"
"milo","small drought-resistant sorghums having large yellow or whitish grains"
"munj","tough Asiatic grass whose culms are used for ropes and baskets"
"mung","erect bushy annual widely cultivated in warm regions of India and Indonesia and United States for forage and especially its edible seeds"
"meed","a fitting reward"
"molt","periodic shedding of the cuticle in arthropods or the outer skin in reptiles"
"molt","cast off hair, skin, horn, or feathers"
"melt","the process whereby heat changes something from a solid to a liquid"
"melt","become less intense and fade away gradually"
"melt","become less clearly visible or distinguishable"
"melt","become more relaxed, easygoing, or genial"
"melt","become or cause to become soft or liquid"
"melt","lose its distinct outline or shape"
"melt","reduce or cause to be reduced from a solid to a liquid state, usually by heating"
"miff","a state of irritation or annoyance"
"miff","cause to be annoyed"
"muss","a state of confusion and disorderliness"
"muss","make messy or untidy"
"murk","an atmosphere in which visibility is reduced because of a cloud of some substance"
"murk","make dark, dim, or gloomy"
"mote","(nontechnical usage) a tiny piece of anything"
"marl","a loose and crumbling earthy deposit consisting mainly of calcite or dolomite"
"mica","any of various minerals consisting of hydrous silicates of aluminum or potassium etc. that crystallize in forms that allow perfect cleavage into very thin leaves"
"mRNA","the template for protein synthesis"
"muck","fecal matter of animals"
"muck","any thick, viscous matter"
"muck","remove muck, clear away muck, as in a mine"
"muck","soil with mud, muck, or mire"
"muck","spread manure, as for fertilization"
"Mace","(trademark) a liquid that temporarily disables a person"
"morn","the time period between dawn and noon"
"msec","one thousandth (10^-3) of a second"
"mewl","cry weakly or softly"
"maim","injure or wound seriously and leave permanent disfiguration or mutilation"
"moil","moisten or soil"
"moil","be agitated"
"moil","work hard"
"mosh","to dance by slamming into and pushing other dancers"
"none","not at all or in no way"
"none","not any"
"none","a service in the Roman Catholic Church formerly read or chanted at 3 PM (the ninth hour counting from sunrise) but now somewhat earlier"
"none","a canonical hour that is the ninth hour of the day counting from sunrise"
"next","at the time or occasion immediately following"
"next","immediately following in time or order"
"next","nearest in space or position"
"next","(of elected officers) elected but not yet serving"
"near","being on the left side"
"near","(of actions or states) slightly short of or not quite accomplished"
"near","near in time or place or relationship"
"near","not far distant in time or space or degree or circumstances"
"near","very close in resemblance"
"near","with or in a close or intimate relationship"
"near","giving or spending with reluctance"
"near","closely resembling the genuine article"
"near","move towards"
"nigh","being on the left side"
"nigh","(of actions or states) slightly short of or not quite accomplished"
"nigh","near in time or place or relationship"
"nigh","not far distant in time or space or degree or circumstances"
"neat","free from clumsiness"
"neat","without water"
"neat","free from what is tawdry or unbecoming"
"neat","very good"
"neat","clean or organized"
"neat","showing care in execution"
"numb","not showing human feeling or sensitivity, when followed by 'to'"
"numb","so frightened as to be unable to move"
"numb","lacking sensation"
"numb","make numb or insensitive"
"nude","completely unclothed"
"nude","a painting of a naked human figure"
"nude","a statue of a naked human figure"
"nude","a naked person"
"nude","without clothing (especially in the phrase `in the nude')"
"nisi","not final or absolute"
"nosy","offensively curious or inquisitive"
"nice","exhibiting courtesy and politeness"
"nice","excessively fastidious and easily disgusted"
"nice","pleasant or pleasing or agreeable in nature or appearance"
"nice","done with delicacy and skill"
"nice","socially or conventionally correct"
"nett","remaining after all deductions"
"nett","catch with a net"
"nuts","informal or slang terms for mentally irregular"
"nine","denoting a quantity consisting of one more than eight and one less than ten"
"nine","one of four playing cards in a deck with nine pips on the face"
"nine","a team of professional baseball players who play and travel together"
"nine","the cardinal number that is the sum of eight and one"
"n-th","last or greatest in an indefinitely large series"
"nary","(used with singular count nouns) colloquial for `not a' or `not one' or `never a'"
"naif","marked by or showing unaffected simplicity and lack of guile or worldly experience"
"naif","a naive or inexperienced person"
"null","lacking any legal or binding force"
"null","a quantity of no importance"
"Nazi","relating to a form of socialism"
"Nazi","relating to or consistent with or typical of the ideology and practice of Nazism or the Nazis"
"need","require as useful, just, or proper"
"need","the psychological feature that arouses an organism to action toward a desired goal"
"need","anything that is necessary but lacking"
"need","a condition requiring relief"
"need","a state of extreme poverty or destitution"
"need","have need of"
"need","have or feel a need for"
"nick","a small cut"
"nick","(British slang) a prison"
"nick","an impression in a surface, as made by a blow"
"nick","mate successfully"
"nick","divide or reset the tail muscles of"
"nick","cut a nick into"
"nick","cut slightly, with a razor"
"name","by the sanction or authority of"
"name","a language unit by which a person or thing is known"
"name","a defamatory or abusive word or phrase"
"name","family based on male descent"
"name","a well-known or notable person"
"name","a person's reputation"
"name","determine or distinguish the nature of a problem or an illness through a diagnostic analysis"
"name","identify as in botany or biology, for example"
"name","give or make a list of"
"name","mention and identify by name"
"name","make reference to"
"name","give the name or identifying characteristics of"
"name","assign a specified, usually proper name to"
"name","create and charge with a task or function"
"name","charge with a function"
"newt","small usually bright-colored semiaquatic salamanders of North America and Europe and northern Asia"
"napu","chevrotain somewhat larger than the kanchil"
"nuke","the warhead of a missile designed to deliver an atom bomb"
"nuke","cook or heat in a microwave oven"
"nuke","bomb with atomic weapons"
"nuke","strike at with firepower or bombs"
"nook","an interior angle formed by two meeting walls"
"nook","a sheltered and secluded place"
"nave","the central area of a church"
"neck","an opening in a garment for the neck of the wearer"
"neck","a narrow part of an artifact that resembles a neck in position or form"
"neck","the part of an organism, human or animal, that connects the head to the rest of the body"
"neck","a cut of meat from the neck of an animal"
"neck","a narrow elongated projecting strip of land"
"nail","a thin pointed piece of metal that is hammered into materials as a fastener"
"nail","horny plate covering and protecting part of the dorsal surface of the digits"
"nail","a former unit of length for cloth equal to 1/16 of a yard"
"nail","complete a pass"
"nail","take into custody"
"nail","attach something somewhere by means of nails"
"nail","hit hard"
"nail","locate exactly"
"nail","succeed at easily"
"nail","succeed in obtaining a position"
"node","(computer science) any computer that is hooked up to a computer network"
"node","any bulge or swelling of an anatomical structure or part"
"node","the source of lymph and lymphocytes"
"node","(astronomy) a point where an orbit crosses a plane"
"node","(physics) the point of minimum displacement in a periodic system"
"node","(botany) the small swelling that is the part of a plant stem from which one or more leaves emerge"
"node","any thickened enlargement"
"node","a connecting point at which several lines come together"
"nard","an aromatic ointment used in antiquity"
"nest","a kind of gun emplacement"
"nest","furniture pieces made to fit close together"
"nest","a gang of people (criminals or spies or terrorists) assembled in one locality"
"nest","a cosy or secluded retreat"
"nest","a structure in which animals lay eggs or give birth to their young"
"nest","gather nests"
"nest","move or arrange oneself in a comfortable and cozy position"
"nest","fit together or fit inside"
"nest","inhabit a nest, usually after building"
"nose","a front that resembles a human nose (especially the front of an aircraft)"
"nose","the front or forward projection of a tool or weapon"
"nose","a projecting spout from which a fluid is discharged"
"nose","the organ of smell and entrance to the respiratory tract"
"nose","a natural skill at detecting something"
"nose","the sense of smell (especially in animals)"
"nose","a symbol of inquisitiveness"
"nose","a small distance"
"nose","defeat by a narrow margin"
"nose","rub noses"
"nose","push or move with the nose"
"nose","advance the forward part of with caution"
"nose","catch the scent of"
"nose","search or inquire in a meddlesome way"
"note","a characteristic emotional quality"
"note","a brief written record"
"note","a short personal letter"
"note","a comment or instruction usually added"
"note","a notation representing the pitch and duration of a musical sound"
"note","a tone of voice that shows what the speaker is feeling"
"note","a piece of paper money, especially one issued by a central bank"
"note","a promise to pay a specified amount on demand or at a certain time"
"note","high status importance owing to marked superiority"
"note","make mention of"
"note","make a written note of"
"note","notice or perceive"
"note","observe with care or pay close attention to"
"navy","a dark shade of blue"
"navy","an organization of military vessels belonging to a country and available for sea warfare"
"news","the quality of being sufficiently interesting to be reported in news bulletins"
"news","a program devoted to current events, often using interviews and commentary"
"news","information about recent and important events"
"news","informal information of any kind that is not previously known to someone"
"news","information reported in a newspaper or news magazine"
"nape","the back side of the neck"
"nous","that which is responsible for one's thoughts and feelings"
"nous","common sense"
"niff","an unpleasant smell"
"norm","a statistic describing the location of a distribution"
"norm","a standard or model or pattern regarded as typical"
"noun","the word class that can serve as the subject or object of a verb, the object of a preposition, or in apposition"
"noun","a content word that can be used to refer to a person, place, thing, quality, or action"
"neap","a less than average tide occurring at the first and third quarters of the moon"
"nosh","from Yiddish, a snack or light meal"
"nosh","to eat a snack"
"naan","leavened bread baked in a clay oven in India"
"nipa","made from sap of the Australasian nipa palm"
"NICU","an intensive care unit designed with special equipment to care for premature or seriously ill newborn"
"ness","a strip of land projecting into a body of water"
"neve","the upper part of a glacier (beyond the limit of perpetual snow) where the snow turns to ice"
"nova","a star that ejects some of its material in the form of a cloud and become more luminous in the process"
"nerd","an intelligent and focused expert or enthusiast in a particular technical field or profession"
"nerd","an insignificant student who is ridiculed as being affected or boringly studious"
"narc","a lawman concerned with narcotics violations"
"nark","a law enforcement officer concerned with narcotics violations"
"nark","an informer or spy working for the police"
"nark","inform or spy (for the police)"
"nark","cause annoyance in"
"nazi","derogatory term for a person who is fanatically dedicated to, or seeks to control, some activity, practice, etc."
"nagi","medium-sized tree having glossy lanceolate leaves"
"napa","plant with an elongated head of broad stalked leaves resembling celery"
"neem","large semi-evergreen tree of the East Indies"
"nada","a quantity of no importance"
"noma","acute ulceration of the mucous membranes of the mouth or genitals"
"neon","a colorless odorless gaseous element that give a red glow in a vacuum tube"
"nRNA","ribonucleic acid found in the nucleolus of the cell"
"noon","the middle of the day"
"nock","make small marks into the surface of"
"nesh","particularly susceptible to cold weather"
"o.k.","in a satisfactory or adequate manner"
"o.k.","being satisfactory or in satisfactory condition"
"o.k.","an endorsement"
"o.k.","to give sanction to"
"okeh","in a satisfactory or adequate manner"
"okeh","being satisfactory or in satisfactory condition"
"okeh","an endorsement"
"okeh","to give sanction to"
"okay","in a satisfactory or adequate manner"
"okay","being satisfactory or in satisfactory condition"
"okay","an endorsement"
"okay","to give sanction to"
"O.K.","in a satisfactory or adequate manner"
"O.K.","an endorsement"
"O.K.","give sanction to"
"only","being the only one"
"only","and nothing more"
"only","without any others being included or involved"
"only","with nevertheless the final result"
"only","in the final outcome"
"only","as recently as"
"only","except that"
"only","never except when"
"only","exclusive of anyone or anything else"
"once","on one occasion"
"once","at a previous time"
"once","as soon as"
"orad","toward the mouth or oral region"
"over","over the entire area"
"over","throughout a period of time"
"over","at or to a point across intervening space etc."
"over","throughout an area"
"over","beyond the top or upper surface or edge"
"over","(cricket) the division of play during which six balls are bowled at the batsman by one player from the other team from the same end of the pitch"
"over","having come or been brought to a conclusion"
"o'er","throughout a period of time"
"open","not requiring union membership"
"open","ready for business"
"open","not having been filled"
"open","openly straightforward and direct without reserve or secretiveness"
"open","without undue constriction as from e.g. tenseness or inhibition"
"open","affording free passage or view"
"open","affording unobstructed entrance and exit"
"open","affording free passage or access"
"open","used of mouth or eyes"
"open","having no protecting cover or enclosure"
"open","(set theory) of an interval that contains neither of its endpoints"
"open","open and observable"
"open","open to or in view of all"
"open","with no protection or shield"
"open","ready or willing to receive favorably"
"open","accessible to all"
"open","not sealed or having been unsealed"
"open","not brought to a conclusion"
"open","(of textures) full of small openings or gaps"
"open","possibly accepting or permitting"
"open","not defended or capable of being defended"
"open","information that has become public"
"open","a tournament in which both professionals and amateurs may play"
"open","where the air is unconfined"
"open","a clear or unobstructed space or expanse of land or water"
"open","make available"
"open","become available"
"open","make the opening move"
"open","cause to open or to become open"
"open","become open"
"open","spread out or open from a closed or folded state"
"open","display the contents of a file or start an application as on a computer"
"open","afford access to"
"open","used of meetings, speeches, etc., to begin or set in action"
"open","start to operate or function or cause to start operating or functioning"
"open","have an opening or passage or outlet"
"oral","of or involving the mouth or mouth region or the surface on which the mouth is located"
"oral","using speech rather than writing"
"oral","of or relating to or affecting or for use in the mouth"
"oral","an examination conducted by spoken communication"
"oily","smeared or soiled with grease or oil"
"oily","containing an unusual amount of grease or oil"
"oily","coated or covered with oil"
"oily","unpleasantly and excessively suave or ingratiating in manner or speech"
"oozy","leaking out slowly"
"oval","rounded like an egg"
"oval","a closed plane curve resulting from the intersection of a circular cone and a plane cutting completely through it"
"otic","of or relating to near the ear"
"orgy","a wild gathering involving excessive drinking and promiscuity"
"orgy","any act of immoderate indulgence"
"orca","predatory black-and-white toothed whale with large dorsal fin"
"oryx","large African antelope with long straight nearly upright horns"
"opah","large elliptical brightly colored deep-sea fish of Atlantic and Pacific and Mediterranean"
"oboe","a slender double-reed instrument"
"ogee","a molding that (in section) has the shape of an S with the convex part above and the concave part below"
"oven","kitchen appliance used for baking or roasting"
"oast","a kiln for drying hops"
"odds","the likelihood of a thing occurring rather than not occurring"
"odds","the ratio by which one better's wager is greater than that of another"
"odor","any property detected by the olfactory system"
"odor","the sensation that results when olfactory receptors in the nose are stimulated by particular chemicals in gaseous form"
"ovum","the female reproductive cell"
"onus","an onerous or difficult concern"
"oath","a commitment to tell the truth (especially in a court of law)"
"oath","profane or obscene expression usually of surprise or anger"
"oath","a solemn promise, usually invoking a divine witness, regarding your future acts or behavior"
"okey","an endorsement"
"obit","a notice of someone's death"
"opus","a musical work that has been created"
"omen","a sign of something about to happen"
"omen","indicate by signs"
"oink","the short low gruff noise of the kind made by hogs"
"oink","utter a high-pitched cry, characteristic of pigs"
"ooze","the process of seeping"
"ooze","any thick, viscous matter"
"ooze","release (a liquid) in drops or small quantities"
"ooze","pass gradually or leak through or as if through small openings"
"oreo","chocolate cookie with white cream filling"
"oleo","a spread made chiefly from vegetable oils and used as a substitute for butter"
"orzo","pasta shaped like pearls of barley"
"okra","long mucilaginous green pods"
"okra","tall coarse annual of Old World tropics widely cultivated in southern United States and West Indies for its long mucilaginous green pods used as basis for soups and stews"
"okra","long green edible beaked pods of the okra plant"
"ouzo","a Greek liquor flavored with anise"
"ogre","(folklore) a giant who likes to eat human beings"
"ogre","a cruel wicked and inhuman person"
"ombu","fast-growing herbaceous evergreen tree of South America having a broad trunk with high water content and dark green oval leaves"
"opal","a translucent mineral consisting of hydrated silica of variable color"
"onyx","a chalcedony with alternating black and white bands"
"olla","leaf or strip from a leaf of the talipot palm used in India for writing paper"
"o.d.","dose too heavily"
"omit","leave undone or leave out"
"omit","prevent from being included or considered or accepted"
"ogle","look at with amorous intentions"
"oust","remove from a position or office"
"oust","remove and replace"
"obey","be obedient to"
"plum","completely"
"plum","exactly"
"plum","a highly desirable position or assignment"
"plum","any of numerous varieties of small to medium-sized round or oval fruit having a smooth skin and a single pit"
"plum","any of several trees producing edible oval fruit having a smooth skin and a single hard stone"
"part","in part"
"part","the actions and activities assigned to or required or expected of a person or group"
"part","the part played by a person in bringing about a result"
"part","something less than the whole of a human artifact"
"part","a line of scalp that can be seen when sections of hair are combed in opposite directions"
"part","that which concerns a person with regard to a particular role or situation"
"part","one of the portions into which something is regarded as divided and which together constitute a whole"
"part","an actor's portrayal of someone in a play"
"part","the melody carried by a particular voice or instrument in polyphonic music"
"part","the extended spatial location of something"
"part","a portion of a natural object"
"part","assets belonging to or due to or contributed by an individual person or group"
"part","something determined in relation to something that includes it"
"part","force, take, or pull apart"
"part","come apart"
"part","leave"
"part","go one's own way"
"part","discontinue an association or relation"
"p.a.","by the year"
"P.M.","between noon and midnight"
"plop","with a short hollow thud"
"plop","the noise of a rounded object dropping into a liquid without a splash"
"plop","set something down with or as if with a noise"
"plop","drop with the sound of something falling into water"
"plop","drop something with a plopping sound"
"past","so as to pass a given point"
"past","earlier than the present time"
"past","a verb tense that expresses actions or states in the past"
"past","the time that has elapsed"
"past","a earlier period in someone's life (especially one that they have reason to keep secret)"
"past","of a person who has held and relinquished a position or office"
"plus","involving advantage or good"
"plus","on the positive side or higher end of a scale"
"plus","the arithmetic operation of summing"
"plus","a useful or valuable quality"
"p.m.","after noon"
"pure","(of color) being chromatically pure"
"pure","concerned with theory and data rather than practice"
"pure","free from discordant qualities"
"pure","(used of persons or behaviors) having no faults"
"pure","free of extraneous elements of any kind"
"pure","without qualification"
"pink","of a light shade of red"
"pink","a light shade of red"
"pink","a person with mildly leftist political views"
"pink","any of various flowers of plants of the genus Dianthus cultivated for their fragrant flowers"
"pink","cut in a zigzag pattern with pinking shears, in sewing"
"pink","sound like a car engine that is firing too early"
"pink","make light, repeated taps on a surface"
"pied","having sections or patches colored differently and usually brightly"
"pale","abnormally deficient in color as suggesting physical or emotional distress"
"pale","lacking in vitality or interest or effectiveness"
"pale","very light colored"
"pale","not full or rich"
"pale","(of light) lacking in intensity or brightness"
"pale","a wooden strip forming part of a fence"
"pale","turn pale, as if in fear"
"pent","closely confined"
"poky","small and remote and insignificant"
"poky","wasting time"
"poky","a correctional institution used to detain persons who are in the lawful custody of the government (either accused persons awaiting trial or convicted persons serving a sentence)"
"posh","elegant and fashionable"
"poor","deserving or inciting pity"
"poor","unsatisfactory"
"poor","having little money or few possessions"
"poor","lacking in specific resources, qualities or substances"
"poor","characterized by or indicating poverty"
"poor","not sufficient to meet a need"
"poor","people without possessions or wealth (considered as a group)"
"puny","of inferior size, used especially of persons"
"puny","inferior in strength or significance"
"paid","marked by the reception of pay"
"paid","involving gainful employment in something often done as a hobby"
"paid","yielding a fair profit"
"prox","in or of the next month after the present"
"puff","gathered for protruding fullness"
"puff","forceful exhalation through the nose or mouth"
"puff","a slow inhalation, as of tobacco smoke"
"puff","thick cushion used as a seat"
"puff","a soft spherical object made from fluffy fibers"
"puff","bedding made of two layers of cloth filled with stuffing and stitched together"
"puff","exaggerated praise (as for promotional purposes)"
"puff","a light inflated pastry or puff shell"
"puff","a short light gust of air"
"puff","breathe noisily, as when one is exhausted"
"puff","blow hard and loudly"
"puff","to swell or cause to enlarge, 'Her faced puffed up from the drugs'"
"puff","speak in a blustering or scornful manner"
"puff","praise extravagantly"
"puff","smoke and exhale strongly"
"puff","suck in or take (air)"
"puff","make proud or conceited"
"prim","exaggeratedly proper"
"prim","affectedly dainty or refined"
"prim","dress primly"
"prim","contract one's lips"
"prim","assume a prim appearance"
"port","turn or go to the port or left side, of a ship"
"port","land at or reach a port"
"port","bring to port"
"port","put or turn on the left side, of a ship"
"port","located on the left side of a ship or aircraft"
"port","(computer science) computer circuit consisting of the hardware and associated circuitry that links one device with another (especially a computer and a hard disk drive or other peripherals)"
"port","the left side of a ship or aircraft to someone who is aboard and facing the bow or nose"
"port","an opening (in a wall or ship or armored vehicle) for firing through"
"port","sweet dark-red dessert wine originally from Portugal"
"port","a place (seaport or airport) where people and merchandise can enter or leave a country"
"port","modify (software) for use on a different machine or platform"
"port","drink port"
"port","carry or hold with both hands diagonally across the body, especially of weapons"
"port","carry, bear, convey, or bring"
"pert","characterized by a lightly pert and exuberant quality"
"punk","of very poor quality"
"punk","rock music with deliberately offensive lyrics expressing anger and social alienation"
"punk","an aggressive and violent young criminal"
"punk","a teenager or young adult who is a performer (or enthusiast) of punk rock and a member of the punk youth subculture"
"punk","material for starting a fire"
"punk","substance that smolders when ignited"
"play","the act using a sword (or other weapon) vigorously and skillfully"
"play","the act of playing for stakes in the hope of winning (including the payment of a price for a chance to win a prize)"
"play","activity by children that is guided more by imagination than by fixed rules"
"play","(game) the activity of doing something in an agreed succession"
"play","gay or light-hearted recreational activity for diversion or amusement"
"play","a deliberate coordinated movement requiring dexterity and skill"
"play","a preset plan of action in team sports"
"play","an attempt to get something"
"play","utilization or exercise"
"play","movement or space for movement"
"play","verbal wit or mockery (often at another's expense but not to be taken seriously)"
"play","a dramatic work intended for performance by actors on a stage"
"play","a theatrical performance of a drama"
"play","a weak and tremulous light"
"play","the removal of constraints"
"play","a state in which action is feasible"
"play","(in games or plays or other performances) the time during which play proceeds"
"play","engage in an activity as if it were a game rather than take it seriously"
"play","pretend to have certain qualities or state of mind"
"play","exhaust by allowing to pull on the line"
"play","consider not very seriously"
"play","participate in games or sport"
"play","contend against an opponent in a sport, game, or battle"
"play","employ in a game or in a specific position"
"play","use or move"
"play","shoot or hit in a particular manner"
"play","bet or wager"
"play","put a card or piece into play during a game, or act strategically as if in a card game"
"play","stake on the outcome of an issue"
"play","make bets"
"play","use to one's advantage"
"play","discharge or direct or be discharged or directed as if in a continuous stream"
"play","manipulate manually or in one's mind or imagination"
"play","cause to happen or to occur as a consequence"
"play","perform on a certain location"
"play","be performed or presented for public viewing"
"play","cause to emit recorded audio or video"
"play","emit recorded sound"
"play","play a role or part"
"play","perform on a stage or theater"
"play","pretend to be somebody in the framework of a game or playful activity"
"play","replay (as a melody)"
"play","play on an instrument"
"play","to perform music on a musical instrument"
"play","move or seem to move quickly, lightly, or irregularly"
"play","cause to move or operate freely within a bounded space"
"play","act or have an effect in a specified way or with a specific effect or outcome"
"play","engage in recreational activities rather than work"
"play","be at play"
"play","behave carelessly or indifferently"
"play","behave in a certain way"
"play","be received or accepted or interpreted in a specific way"
"pass","success in satisfying a test or requirement"
"pass","(sports) the act of throwing the ball to another member of your team"
"pass","in baseball, an advance to first base by a batter who receives four balls"
"pass","a flight or run by an aircraft over a target"
"pass","(American football) a play that involves one player throwing the ball to a teammate"
"pass","a usually brief attempt"
"pass","a complimentary ticket"
"pass","a permit to enter or leave a military installation"
"pass","a document indicating permission to do something without restrictions"
"pass","any authorization to pass or go somewhere"
"pass","you advance to the next round in a tournament without playing an opponent"
"pass","one complete cycle of operations, as by a computer"
"pass","a difficult juncture"
"pass","the location in a range of mountains of a geological formation that is lower than the surrounding peaks"
"pass","a bad or difficult situation or state of affairs"
"pass","a written leave of absence from the military"
"pass","eliminate from the body"
"pass","come to pass"
"pass","pass from physical life and lose all bodily attributes and functions necessary to sustain life"
"pass","disappear gradually"
"pass","transmit information"
"pass","grant authorization or clearance for"
"pass","pass over, across, or through"
"pass","pass into a specified state or condition"
"pass","travel past"
"pass","go across or through"
"pass","to move past"
"pass","cause to pass"
"pass","pass by"
"pass","transfer to another"
"pass","be inherited by"
"pass","place into the hands or custody of"
"pass","throw (a ball) to another player"
"pass","allow to go without comment or censure"
"pass","make laws, bills, etc. or bring into effect by legislation"
"pass","go unchallenged"
"pass","accept or judge as acceptable"
"pass","go successfully through a test or a selection process"
"pass","be superior or better than some standard"
"pass","stretch out over a distance, space, time, or scope"
"pass","pass time in a specific way"
"pass","of advancing the ball by throwing it"
"pull","the act of pulling"
"pull","a sustained effort"
"pull","a slow inhalation (as of tobacco smoke)"
"pull","a device used for pulling something"
"pull","special advantage or influence"
"pull","the force used in pulling"
"pull","a sharp strain on muscles or ligaments"
"pull","strain abnormally"
"pull","take away"
"pull","take sides with"
"pull","remove, usually with some force or effort"
"pull","strip of feathers"
"pull","hit in the direction that the player is facing when carrying through the swing"
"pull","cause to move by pulling"
"pull","direct toward itself or oneself by means of some psychological power or physical attributes"
"pull","tear or be torn violently"
"pull","apply force so as to cause motion towards the source of the motion"
"pull","rein in to keep from winning a race"
"pull","operate when rowing a boat"
"pull","bring, take, or pull out of a container or from under a cover"
"pull","steer into a certain direction"
"pull","move into a certain direction"
"pull","cause to move in a certain direction by exerting a force upon, either physically or in an abstract sense"
"pull","perform an act, usually with a negative connotation"
"push","the act of applying force in order to move something away"
"push","an effort to advance"
"push","an electrical switch operated by pressing"
"push","enterprising or ambitious drive"
"push","the force used in pushing"
"push","press, drive, or impel someone to action"
"push","make publicity for"
"push","make strenuous pushing movements during birth to expel the baby"
"push","move with force, 'He pushed the table into a corner'"
"push","press against forcefully without moving"
"push","move strenuously and with effort"
"push","approach a certain age or speed"
"push","sell or promote the sale of illegal goods such as drugs"
"push","strive and make an effort to reach a goal"
"push","exert oneself continuously, vigorously, or obtrusively to gain an end or engage in a crusade for a certain cause or person"
"punt","(football) a kick in which the football is dropped from the hands and kicked before it touches the ground"
"punt","an open flat-bottomed boat used in shallow waters and propelled by a long pole"
"punt","formerly the basic unit of money in Ireland"
"punt","place a bet on"
"punt","propel with a pole"
"punt","kick the ball"
"poke","(boxing) a blow with the fist"
"poke","a sharp hand gesture (resembling a blow)"
"poke","a bag made of paper or plastic for holding customer's purchases"
"poke","someone who takes more time than necessary"
"poke","tall coarse perennial American herb having small white flowers followed by blackish-red berries on long drooping racemes"
"poke","poke or thrust abruptly"
"poke","make a hole by poking"
"poke","hit hard with the hand, fist, or some heavy instrument"
"poke","stir by poking"
"poke","search or inquire in a meddlesome way"
"pick","the act of choosing or selecting"
"pick","a basketball maneuver"
"pick","a heavy iron tool with a wooden handle and a curved head that is pointed on both ends"
"pick","a thin sharp implement used for removing unwanted material"
"pick","a small thin device (of metal or plastic or ivory) used to pluck a stringed instrument"
"pick","the yarn woven across the warp yarn in weaving"
"pick","the person or thing chosen or selected"
"pick","the best people or things in a group"
"pick","the quantity of a crop that is harvested"
"pick","remove unwanted substances from, such as feathers or pits"
"pick","remove in small bits"
"pick","select carefully from a group"
"pick","harass with constant criticism"
"pick","eat intermittently"
"pick","hit lightly with a picking motion"
"pick","look for and gather"
"pick","attack with or as if with a pickaxe of ice or rocky ground, for example"
"pick","pull lightly but sharply with a plucking motion"
"pick","provoke"
"pick","pay for something"
"pick","pilfer or rob"
"ploy","a maneuver in a game or conversation"
"ploy","an opening remark intended to secure an advantage for the speaker"
"pace","a step in walking or running"
"pace","the relative speed of progress or change"
"pace","a unit of length equal to 3 feet"
"pace","the distance covered by a step"
"pace","the rate of moving (especially walking or running)"
"pace","the rate of some repeating event"
"pace","measure (distances) by pacing"
"pace","regulate or set the pace of"
"pace","walk with slow or fast steps"
"pace","go at a pace"
"plod","the act of walking with a slow heavy gait"
"plod","walk heavily and firmly, as when weary, or through mud"
"post","the delivery and collection of letters and packages"
"post","a job in an organization"
"post","military installation at which a body of troops is stationed"
"post","an upright consisting of a piece of timber or metal fixed firmly in an upright position"
"post","the system whereby messages are transmitted via the post office"
"post","a pole or stake set up to mark something (as the start or end of a race track)"
"post","any particular collection of letters or packages that is delivered"
"post","the position where someone (as a guard or sentry) stands or is assigned to stand"
"post","publicize with, or as if with, a poster"
"post","display, as of records in sports games"
"post","mark or expose as infamous"
"post","cause to be directed or transmitted to another place"
"post","assign to a station"
"post","place so as to be noticed"
"post","mark with a stake"
"post","affix in a public place or for public notice"
"post","ride Western style and bob up and down in the saddle in rhythm with a horse's trotting gait"
"post","transfer (entries) from one account book to another"
"post","assign to a post"
"post","enter on a public list"
"path","a course of conduct"
"path","a way especially designed for a particular use"
"path","an established line of travel or access"
"path","a line or route along which something travels or moves"
"polo","a game similar to field hockey but played on horseback using long-handled mallets and a wooden ball"
"pool","any of various games played on a pool table having 6 pockets"
"pool","an excavation that is (usually) filled with water"
"pool","an association of companies for some definite purpose"
"pool","an organization of people or resources that can be shared"
"pool","something resembling a pool of liquid"
"pool","a small lake"
"pool","a small body of standing water (rainwater) or other liquid"
"pool","the combined stakes of the betters"
"pool","any communal combination of funds"
"pool","join or form a pool of people"
"pool","combine into a common fund"
"putt","hitting a golf ball that is on the green using a putter"
"putt","strike a golf ball lightly, with a putter"
"putt","hit a putt"
"poll","the counting of votes (as in an election)"
"poll","a tame parrot"
"poll","the part of the head between the ears"
"poll","the top of the head"
"poll","an inquiry into public opinion conducted by interviewing a random sample of people"
"poll","convert into a pollard"
"poll","get the opinions (of people) by asking specific questions"
"poll","get the votes of"
"poll","vote in an election at a polling station"
"prep","preparatory school work done outside school (especially at home)"
"pose","a deliberate pretense or exaggerated display"
"pose","affected manners intended to impress others"
"pose","a posture assumed by models for photographic or artistic purposes"
"pose","be a mystery or bewildering to"
"pose","pretend to be someone you are not"
"pose","put into a certain place or abstract location"
"pose","assume a posture as for artistic purposes"
"pose","behave affectedly or unnaturally in order to impress others"
"pose","introduce"
"pant","a short labored intake of breath with the mouth open"
"pant","usually in the plural; a garment extending from the waist to the knee or ankle, covering each leg separately"
"pant","the noise made by a short puff of steam, as from an engine"
"pant","to breathe noisily, as when one is exhausted"
"pant","to utter while panting, as if out of breath"
"peek","a secret look"
"peek","throw a glance at"
"peep","a secret look"
"peep","the short weak cry of a young bird"
